=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 10:18:58 =~=~=~=~=~=~=~=~=~=~=~=
-0.129,4.513,--5.75,7.35,-2.69,0.21,0.14,0.14
-5.74,7.34,-2.70,0.07,0.07,0.07
-5.73,7.34,-2.68,0.07,0.07,0.07
-5.75,7.33,-2.71,0.14,0.14,0.21
-5.73,7.36,-2.70,0.07,0.07,0.28
-5.73,7.32,-2.69,0.14,0.14,0.14
-5.72,7.34,-2.69,0.14,0.14,0.14
-5.73,7.34,-2.70,0.07,0.07,0.21
-5.75,7.34,-2.69,0.07,0.07,0.00
-5.73,7.34,-2.68,0.07,0.07,0.07
-5.77,7.35,-2.71,0.07,0.14,0.14
-5.72,7.32,-2.68,0.14,0.07,0.07
-5.74,7.34,-2.69,0.07,0.07,0.14
-5.75,7.34,-2.71,0.14,0.14,0.14
-5.76,7.36,-2.68,0.14,0.14,0.14
-5.72,7.34,-2.71,0.07,0.07,0.21
-5.76,7.37,-2.70,0.07,0.07,0.14
-5.75,7.34,-2.70,0.14,0.14,0.14
-5.75,7.35,-2.68,0.14,0.07,0.07
-5.73,7.35,-2.69,0.07,0.07,0.07
-5.76,7.33,-2.70,0.14,0.14,0.14
-5.77,7.34,-2.70,0.14,0.14,0.14
-5.74,7.35,-2.71,0.00,0.14,0.14
-5.74,7.33,-2.71,0.07,0.07,0.07
-5.76,7.33,-2.68,0.07,0.07,0.07
-5.77,7.35,-2.67,0.00,0.07,0.07
-5.75,7.35,-2.70,0.21,0.21,0.21
-5.73,7.34,-2.70,0.07,-17.85,-0.07
-5.77,7.34,-2.71,0.07,0.07,0.07
-5.77,7.34,-2.67,0.07,0.07,0.07
-5.74,7.34,-2.69,0.14,0.14,0.07
-5.74,7.35,-2.71,0.07,0.07,0.07
-5.76,7.35,-2.69,0.14,0.14,0.14
-5.74,7.35,-2.70,0.14,0.14,0.00
-5.75,7.36,-2.70,0.07,0.07,0.07
-5.74,7.36,-2.70,0.07,0.14,0.14
-5.75,7.34,-2.69,0.14,0.14,0.14
-5.75,7.35,-2.70,0.07,0.14,0.14
-5.76,7.34,-2.68,0.07,0.07,0.00
-5.77,7.35,-2.68,0.14,0.14,0.14
-5.75,7.35,-2.69,0.07,0.07,0.07
-5.75,7.35,-2.69,0.14,0.14,0.14
-5.74,7.34,-2.71,0.07,0.07,0.07
-5.73,7.33,-2.70,0.21,0.21,0.14
-5.76,7.34,-2.71,0.07,0.07,0.07
-5.75,7.36,-2.70,0.07,0.07,0.00
-5.74,7.35,-2.69,0.07,0.07,0.07
-5.75,7.35,-2.71,0.14,0.14,0.14
-5.74,7.34,-2.69,0.14,0.14,0.14
-5.74,7.35,-2.70,0.28,0.07,0.07
-5.77,7.34,-2.70,0.14,0.14,0.07
-5.75,7.36,-2.68,0.14,0.14,0.21
-5.75,7.36,-2.70,0.07,0.07,0.14
-5.74,7.35,-2.69,0.07,0.07,0.07
-5.76,7.34,-2.70,0.07,0.07,0.14
-5.76,7.35,-2.70,0.07,0.07,0.14
-5.77,7.34,-2.70,0.14,0.14,-0.07
-5.75,7.35,-2.69,0.07,0.07,0.07
-5.74,7.35,-2.69,0.07,0.07,0.07
-5.76,7.35,-2.70,0.14,0.14,0.14
