=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 11:23:42 =~=~=~=~=~=~=~=~=~=~=~=
9.09,-3.03,-3.01,28.98,28.98,28.07
8.49,-2.78,-2.63,22.12,22.12,22.12
8.09,-2.57,-2.36,13.37,13.37,13.37
8.09,-2.46,-2.34,8.89,8.19,8.19
8.21,-2.29,-2.40,3.29,3.29,3.29
8.20,-2.17,-2.39,-3.92,-3.92,-3.92
8.17,-2.01,-2.39,-7.63,-8.68,-8.68
7.99,-1.82,-2.31,-11.06,-11.41,-12.18
7.68,-1.74,-2.20,-13.79,-14.14,-14.14
7.63,-1.69,-2.00,-17.99,-18.48,-18.48
7.88,-1.67,-2.06,-22.89,-23.45,-23.45
8.26,-1.71,-2.07,-26.60,-26.88,-26.88
8.43,-1.82,-1.87,-28.84,-28.84,-28.91
8.74,-1.95,-1.79,-29.54,-29.75,-29.89
8.97,-2.03,-1.67,-30.31,-30.31,-30.31
9.30,-2.22,-1.63,-29.40,-29.40,-29.40
9.66,-2.36,-1.66,-27.23,-26.81,-26.81
9.84,-2.34,-1.70,-24.57,-24.57,-24.43
10.11,-2.31,-1.77,-24.01,-24.01,-24.01
10.29,-2.32,-1.77,-23.73,-23.66,-23.66
10.63,-2.23,-1.79,-22.68,-22.05,-22.05
10.67,-2.19,-1.77,-20.65,-20.37,-19.67
10.87,-2.13,-1.84,-18.27,-17.92,-17.92
11.33,-2.03,-2.00,-16.31,-16.10,-16.10
11.94,-2.11,-2.16,-14.84,-14.63,-14.63
12.42,-2.30,-2.12,-12.60,-12.18,-12.18
12.54,-2.30,-2.14,-7.14,-7.14,-6.23
12.46,-2.12,-2.28,-2.03,-0.49,0.42
12.19,-1.84,-2.34,5.11,5.11,5.11
11.76,-1.58,-2.10,9.52,10.22,11.48
11.05,-1.40,-1.57,15.96,15.96,16.59
10.62,-1.28,-1.33,22.19,22.19,22.19
9.53,-1.21,-0.99,26.60,27.23,27.23
8.73,-1.17,-0.41,30.59,30.59,30.80
8.08,-1.20,-0.07,29.75,29.75,29.33
7.57,-1.17,0.19,25.62,25.62,25.06
7.26,-1.12,0.33,21.28,19.60,18.76
7.34,-1.18,0.19,14.49,12.88,12.04
7.73,-1.40,-0.02,7.98,7.28,7.28
8.08,-1.59,-0.12,3.85,3.36,3.36
8.44,-1.67,-0.34,-1.40,-1.40,-2.31
9.06,-1.70,-0.74,-7.91,-7.91,-9.10
10.27,-1.99,-1.51,-19.18,-19.18,-19.95
11.24,-2.53,-1.75,-23.03,-23.03,-23.03
11.72,-3.09,-2.00,-22.54,-22.47,-22.47
12.32,-2.93,-2.20,-22.47,-23.38,-23.38
12.69,-2.57,-2.57,-26.39,-28.70,-28.70
11.72,-2.28,-2.30,-32.27,-32.69,-32.69
11.04,-2.12,-2.11,-34.02,-34.02,-34.02
10.70,-1.63,-2.14,-31.50,-31.50,-31.08
8.38,-0.68,-2.24,-24.22,-24.29,-24.29
8.40,-0.89,-2.30,-27.30,-27.30,-27.58
8.48,-1.05,-2.18,-28.77,-28.70,-28.63
8.33,-1.20,-1.99,-27.30,-26.39,-25.76
8.41,-1.48,-2.00,-22.89,-22.89,-21.21
9.03,-1.84,-2.30,-18.97,-18.97,-18.55
9.44,-1.97,-2.34,-15.96,-15.05,-14.56
9.04,-1.92,-2.04,-11.97,-11.97,-10.22
8.33,-1.90,-1.70,-7.56,-7.56,-7.21
7.74,-1.79,-1.56,-5.18,-5.18,-5.18
