=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 10:42:12 =~=~=~=~=~=~=~=~=~=~=~=
-7.12,-9.15,1.80,54.81,54.81,54.81
-6.92,-9.10,1.98,56.70,56.63,56.63
-6.89,-9.15,2.20,57.33,57.33,57.33
-7.00,-8.96,2.79,57.61,57.61,57.61
-7.37,-9.09,2.85,59.92,60.41,60.41
-7.87,-9.11,2.91,64.12,64.89,64.89
-8.46,-9.28,3.18,69.86,69.86,70.56
-9.42,-9.97,3.38,75.60,75.60,75.88
-10.26,-9.49,3.28,75.46,74.34,73.57
-10.70,-7.87,2.98,66.15,64.19,64.19
-9.71,-7.65,3.66,53.62,53.90,53.90
-9.93,-7.63,4.11,60.13,60.13,60.97
-10.93,-7.51,4.63,66.15,66.15,67.27
-10.59,-6.97,4.56,76.65,76.65,76.65
-10.28,-6.23,4.73,83.51,85.82,85.82
-10.94,-5.27,5.16,92.33,92.33,92.33
-11.50,-4.23,5.52,102.41,102.41,102.41
-11.66,-3.47,5.39,110.60,110.60,110.60
-11.23,-2.58,5.09,117.88,119.14,119.14
-10.64,-1.18,4.74,125.51,125.51,126.00
-10.14,0.80,4.47,125.86,125.86,125.51
-9.77,1.47,4.41,123.06,123.06,121.03
-9.34,2.45,4.17,115.01,115.01,115.01
-8.69,3.27,3.89,102.41,102.41,102.41
-8.14,4.05,3.70,92.68,92.68,92.68
-7.50,4.74,3.55,75.32,75.32,75.32
-6.91,4.93,3.41,65.94,64.54,64.54
-6.08,4.84,3.14,54.60,54.60,53.69
-5.42,5.08,2.99,48.72,46.55,45.64
-4.62,5.37,2.93,40.32,40.32,37.24
-3.78,5.33,2.78,32.97,32.97,32.27
-2.94,5.18,2.69,26.88,26.88,26.88
-2.33,5.14,2.53,24.15,24.15,24.15
-1.55,5.05,2.41,22.75,22.75,22.75
-1.10,4.97,2.38,23.24,23.52,23.52
-0.46,5.17,2.37,24.92,25.34,25.34
0.18,5.18,2.25,28.35,28.35,28.98
0.79,5.38,2.13,32.55,32.55,32.76
1.73,5.49,2.08,33.67,33.67,33.67
2.71,5.97,2.06,33.25,32.76,32.76
3.92,5.87,1.95,31.64,31.43,31.43
5.44,5.82,1.81,29.33,29.33,29.33
7.24,5.58,1.71,12.46,12.32,12.32
7.55,5.29,1.62,10.36,9.59,9.10
8.25,5.31,1.69,5.11,4.55,4.55
8.53,5.06,1.75,-1.96,-1.96,-2.73
8.60,4.60,1.73,-6.86,-8.47,-9.24
8.12,4.09,1.79,-13.93,-13.93,-13.93
7.46,3.90,1.78,-16.73,-16.87,-16.87
7.03,3.98,1.83,-17.22,-17.50,-17.50
6.49,4.40,2.02,-18.06,-18.06,-18.06
6.03,4.58,2.11,-17.01,-17.01,-17.01
5.88,4.77,2.10,-14.14,-13.79,-13.79
5.86,5.13,2.09,-12.67,-12.46,-12.46
5.92,5.54,2.16,-12.39,-12.46,-12.67
5.91,6.00,2.29,-14.00,-14.00,-14.21
5.76,6.08,2.34,-17.22,-17.22,-17.22
5.14,6.26,2.20,-19.81,-19.81,-19.81
