=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 10:34:00 =~=~=~=~=~=~=~=~=~=~=~=
-9.78,-2.33,0.57,0.28,0.91,0.91
-9.64,-2.26,0.53,2.45,2.45,2.45
-9.61,-2.21,0.44,4.76,4.76,4.76
-9.35,-2.12,0.20,6.23,6.23,6.23
-9.31,-2.07,0.15,6.44,6.44,6.30
-9.38,-2.06,0.12,6.02,6.02,6.02
-9.47,-2.07,0.08,4.83,4.48,4.48
-9.61,-2.11,0.05,2.80,2.59,2.59
-9.80,-2.14,0.09,1.54,1.54,1.26
-9.87,-2.15,0.07,-0.07,-0.07,-0.35
-9.87,-2.19,0.14,-1.54,-1.54,-1.54
-9.90,-2.18,0.21,-2.17,-2.17,-2.17
-9.81,-2.16,0.25,-2.10,-2.10,-2.10
-9.71,-2.17,0.33,-1.19,-1.19,-1.12
-9.62,-2.20,0.37,-0.42,-0.14,-0.14
-9.55,-2.21,0.43,1.26,1.26,1.47
-9.41,-2.25,0.46,2.10,2.10,2.10
-9.30,-2.29,0.56,3.29,3.50,3.50
-9.29,-2.37,0.61,4.13,4.41,4.41
-9.34,-2.37,0.71,4.83,4.90,5.04
-9.43,-2.40,0.78,5.04,4.97,4.83
-9.57,-2.46,0.86,3.92,3.92,3.78
-9.65,-2.48,0.93,1.68,1.68,1.68
-9.71,-2.51,0.92,-0.42,-0.42,-0.42
-9.79,-2.46,0.93,-2.73,-2.73,-2.73
-9.85,-2.37,0.94,-4.41,-4.41,-4.41
-9.72,-2.33,0.95,-5.88,-5.88,-5.88
-9.71,-2.23,0.93,-6.51,-6.58,-6.58
-9.71,-2.17,0.92,-6.30,-6.30,-6.16
-9.70,-2.10,0.95,-5.18,-4.76,-4.76
-9.56,-2.06,0.96,-3.15,-3.15,-3.15
-9.44,-2.03,0.90,-1.05,-1.05,-1.05
-9.36,-2.02,0.87,0.84,0.84,0.84
-9.39,-2.10,0.85,2.38,2.38,2.38
-9.47,-2.15,0.87,4.34,4.55,4.55
-9.43,-2.23,0.83,5.18,5.18,5.32
-9.45,-2.21,0.77,5.39,5.39,5.39
-9.55,-2.22,0.76,5.32,5.32,5.32
-9.71,-2.28,0.76,5.25,5.32,5.32
-9.80,-2.24,0.74,5.25,5.11,4.97
-9.77,-2.20,0.75,4.27,4.27,4.27
-9.75,-2.17,0.78,3.36,3.15,3.15
-9.74,-2.15,0.76,2.73,2.73,2.73
-9.73,-2.12,0.74,2.73,2.73,2.73
-9.71,-2.12,0.78,2.59,2.59,2.59
-9.67,-2.12,0.78,2.66,2.66,2.66
-9.53,-2.12,0.77,2.80,2.80,2.80
-9.39,-2.16,0.75,2.73,2.73,2.73
-9.32,-2.15,0.75,2.73,2.80,2.80
-9.26,-2.20,0.76,2.80,2.94,2.94
-9.44,-2.29,0.78,3.78,3.78,3.92
-9.55,-2.26,0.81,4.55,4.55,4.55
-9.75,-2.26,0.83,5.39,5.39,5.39
-9.81,-2.23,0.83,6.16,6.16,6.16
-9.83,-2.26,0.81,7.28,7.28,7.28
-9.78,-2.27,0.79,8.40,8.40,8.40
-9.71,-2.28,0.77,9.03,9.03,9.03
-9.58,-2.31,0.75,9.24,9.24,9.24
-9.48,-2.36,0.73,9.31,9.31,9.31
-9.46,-2.36,0.73,9.31,9.31,9.31
-9.51,-2.32,0.72,9.10,9.10,9.24
-9.61,-2.25,0.77,8.89,8.82,8.89
-9.62,-2.18,0.75,8.75,8.75,8.82
-9.74,-2.16,0.80,8.40,8.40,8.26
-9.68,-2.35,0.79,6.09,6.09,5.81
-9.58,-2.49,0.83,3.99,3.78,3.78
-9.62,-2.62,0.92,2.52,2.52,2.45
-9.69,-2.68,0.96,1.68,1.68,1.68
-9.77,-2.64,0.99,0.56,0.28,0.28
-9.80,-2.54,0.99,-0.42,-0.42,-0.77
-9.72,-2.43,0.93,-0.63,-0.63,-0.63
-9.57,-2.40,0.91,0.28,0.70,0.70
-9.38,-2.32,0.83,2.66,3.01,3.01
-9.27,-2.24,0.76,5.67,5.67,5.67
-9.07,-2.26,0.70,7.35,7.35,7.56
-9.14,-2.26,0.69,10.08,10.08,10.08
-9.26,-2.27,0.67,10.29,10.29,10.22
-9.41,-2.23,0.67,9.52,9.52,9.45
-9.63,-2.16,0.67,8.68,8.68,8.12
-9.80,-2.12,0.59,6.86,6.86,6.58
-9.96,-2.07,0.62,4.20,4.20,3.99
-10.04,-2.05,0.63,2.38,2.38,2.38
-9.96,-2.11,0.65,0.00,-0.42,-0.42
-9.71,-2.17,0.62,-1.61,-2.45,-2.45
-9.55,-2.27,0.58,-3.43,-3.78,-3.78
-9.53,-2.33,0.53,-4.13,-4.48,-4.48
-9.52,-2.35,0.55,-4.76,-4.90,-4.97
-9.49,-2.37,0.58,-5.32,-5.53,-5.53
-9.69,-2.35,0.73,-3.64,-3.36,-3.36
-9.63,-2.31,0.76,-2.52,-1.96,-1.96
-9.55,-2.25,0.76,-0.98,-0.70,-0.70
-9.49,-2.15,0.79,1.26,1.26,1.47
-9.47,-2.11,0.79,3.57,3.57,3.85
-9.49,-2.10,0.80,5.11,5.60,5.67
-9.48,-2.08,0.83,6.72,6.72,7.35
-9.48,-2.09,0.83,8.05,8.05,8.26
-9.46,-2.13,0.80,9.17,9.17,9.24
-9.47,-2.09,0.77,9.59,9.59,9.66
-9.50,-2.05,0.78,9.38,9.38,9.38
-9.57,-2.00,0.77,8.40,8.40,8.33
-9.65,-2.02,0.79,7.28,6.79,6.58
-9.67,-2.02,0.77,5.46,5.46,4.90
-9.69,-2.04,0.75,3.85,3.85,3.29
-9.66,-2.08,0.75,2.24,2.24,2.24
-9.69,-2.09,0.74,0.28,0.28,0.28
-9.66,-2.11,0.75,-1.26,-1.26,-1.26
-9.60,-2.14,0.74,-2.66,-2.66,-2.66
-9.56,-2.12,0.72,-3.50,-3.50,-3.50
-9.54,-2.14,0.73,-3.92,-3.92,-3.92
-9.54,-2.16,0.76,-3.85,-3.85,-3.92
-9.52,-2.15,0.80,-3.92,-3.92,-3.92
-9.48,-2.20,0.78,-3.64,-3.71,-3.71
-9.51,-2.23,0.79,-2.94,-2.94,-2.80
-9.54,-2.25,0.81,-1.54,-1.54,-1.54
-9.55,-2.25,0.80,-0.91,-0.77,-0.77
-9.61,-2.30,0.84,0.00,0.00,0.00
-9.68,-2.30,0.86,0.63,0.63,0.63
-9.65,-2.34,0.84,1.68,1.68,1.68
-9.59,-2.37,0.84,2.59,2.59,2.59
