=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 11:09:52 =~=~=~=~=~=~=~=~=~=~=~=
10.18,2.24,-2.70,-28.00,-28.00,-28.00
9.77,2.30,-2.63,-26.25,-26.25,-26.25
9.58,2.53,-2.73,-23.52,-23.52,-23.52
9.27,2.65,-2.71,-0.21,-17.50,-17.50
8.84,2.71,-2.55,-14.42,-12.60,-12.60
8.37,3.09,-2.28,-5.32,-4.90,-4.90
7.90,3.21,-2.06,-1.68,-0.77,-0.35
7.90,3.31,-1.96,2.24,2.24,3.92
7.98,3.35,-1.86,7.98,7.98,7.98
7.84,3.46,-1.76,13.16,13.16,13.16
7.70,3.56,-1.82,15.68,16.24,16.24
7.98,3.77,-1.90,17.43,17.43,17.43
8.44,3.83,-2.06,17.43,17.43,17.43
8.64,3.83,-2.31,17.50,17.50,17.50
8.84,4.11,-2.41,18.20,18.20,18.20
8.96,4.30,-2.44,19.74,19.74,19.74
9.51,4.57,-2.60,20.23,20.51,20.51
9.96,4.66,-2.69,20.86,20.93,20.93
10.33,4.54,-2.80,20.30,20.23,20.23
10.99,4.51,-2.99,18.27,17.85,17.85
11.42,4.24,-3.08,15.05,14.77,14.77
11.72,3.96,-2.96,13.09,12.11,12.11
11.64,3.62,-2.79,11.13,10.92,10.99
11.40,2.95,-2.36,12.04,12.04,12.32
11.15,2.69,-2.02,15.68,15.68,16.31
10.37,1.51,-1.38,30.24,30.24,30.24
9.87,0.67,-0.93,37.31,39.97,39.97
8.44,0.14,-0.16,48.65,49.91,49.91
7.18,0.09,0.20,55.79,56.14,56.14
6.59,0.20,0.45,54.67,54.67,54.04
6.66,0.07,0.50,51.03,49.84,49.42
6.81,0.34,0.82,47.95,47.95,47.88
7.66,0.64,1.10,48.79,48.79,48.79
7.74,0.78,1.43,50.61,50.61,50.61
8.38,0.84,1.29,48.09,46.55,46.55
9.29,0.77,1.06,41.79,41.79,40.04
9.80,0.53,0.82,35.14,35.14,35.14
10.26,0.43,0.45,30.38,30.38,29.54
10.89,0.32,-0.10,27.44,27.23,27.23
11.01,0.27,-0.39,27.02,27.09,27.09
10.52,0.23,-0.34,29.33,29.33,29.61
10.71,0.24,-0.45,31.64,31.64,32.13
11.00,0.34,-0.52,35.42,35.42,35.42
10.87,0.44,-0.39,37.66,38.29,38.29
10.30,0.35,-0.39,39.69,39.69,40.11
9.74,0.54,0.01,41.51,41.51,41.51
9.47,0.68,0.33,43.19,43.19,43.19
8.97,0.74,0.45,44.24,44.24,44.24
8.28,0.89,0.53,44.87,44.87,44.87
8.16,0.88,0.58,45.92,45.92,45.92
8.00,0.95,0.53,47.60,48.23,48.23
7.83,1.00,0.35,49.00,49.00,49.00
7.76,1.31,0.19,47.95,47.39,47.39
8.67,2.22,0.21,44.45,44.45,44.10
9.31,2.57,0.02,38.99,38.99,38.99
9.89,2.78,-0.04,33.95,33.95,33.95
10.05,2.79,0.11,24.36,24.36,24.36
10.32,2.44,0.13,16.31,16.31,15.05
10.35,2.00,-0.36,4.69,4.69,4.69
10.78,1.53,-0.56,-1.68,-3.78,-3.78
10.46,1.10,-0.42,-8.89,-8.89,-9.52
10.40,0.98,-0.29,-12.88,-12.88,-12.88
10.49,0.84,-0.28,-14.28,-14.63,-14.63
10.16,1.22,0.55,-18.13,-18.13,-18.27
9.80,1.40,0.86,-18.69,-18.69,-18.69
9.59,1.58,0.84,-20.37,-20.37,-20.37
9.36,1.72,0.75,-22.26,-22.26,-22.26
9.40,1.83,0.49,-24.29,-24.29,-24.50
9.67,1.76,0.45,-25.13,-25.13,-25.20
9.75,1.60,0.62,-24.85,-24.85,-24.71
9.99,1.20,0.79,-23.52,-23.52,-23.10
9.84,0.86,0.81,-20.37,-20.37,-19.88
9.49,0.55,0.65,-15.89,-15.19,-15.19
9.44,0.42,0.51,-9.52,-9.52,-8.96
9.36,0.47,0.45,-5.60,-5.60,-5.18
9.42,0.66,0.36,-1.96,-1.96,-1.47
9.68,1.12,0.45,1.82,1.82,1.82
9.32,1.37,0.80,5.04,5.32,5.32
9.35,1.53,0.83,5.88,5.95,5.81
9.58,1.64,0.78,5.18,5.11,5.11
9.44,1.56,0.78,3.78,3.71,3.71
9.69,1.42,0.70,3.36,3.22,3.22
10.05,1.27,0.53,3.22,3.22,3.22
10.11,1.06,0.26,3.29,3.29,3.43
9.99,0.89,0.15,3.92,3.92,4.20
10.40,0.89,-0.17,4.62,4.62,4.62
10.23,0.87,-0.23,3.15,3.15,3.15
9.97,0.89,-0.21,1.68,1.68,1.19
9.92,0.89,-0.23,-0.07,-0.07,-0.07
10.00,0.90,-0.13,-1.05,-1.05,-1.05
9.79,0.85,-0.11,-1.19,-0.98,-0.98
9.67,0.71,-0.07,-0.49,-0.49,-0.14
9.90,0.45,-0.15,1.19,1.54,1.54
9.81,0.22,-0.12,4.48,5.53,6.16
9.68,0.15,0.01,10.50,10.50,10.50
9.71,0.11,-0.12,14.84,14.84,15.26
9.88,0.29,-0.22,19.32,19.32,19.32
9.85,0.49,-0.25,22.05,22.05,22.05
9.95,0.76,-0.19,24.01,24.01,24.01
10.15,1.04,-0.06,24.43,24.43,24.43
10.20,1.35,-0.08,21.21,20.65,20.65
10.12,1.43,-0.15,16.45,15.89,15.89
9.90,1.39,-0.29,8.40,8.40,7.56
9.90,1.35,-0.37,3.50,1.89,1.26
10.37,1.33,-0.27,-2.31,-3.36,-3.92
10.67,1.26,-0.16,-6.23,-6.23,-7.35
10.40,1.19,-0.07,-8.61,-8.61,-9.03
10.07,1.07,0.01,-10.43,-10.78,-10.78
9.72,1.00,-0.07,-13.79,-13.79,-14.14
9.25,1.11,-0.12,-17.15,-17.15,-17.57
8.58,1.24,-0.07,-20.51,-20.51,-21.14
8.26,1.43,0.04,-26.81,-26.81,-26.81
8.60,1.69,0.17,-32.06,-32.06,-32.06
8.82,1.58,0.31,-37.73,-37.73,-38.92
8.86,1.41,0.50,-41.44,-41.44,-41.44
9.07,1.20,0.63,-42.49,-42.49,-42.49
9.18,0.98,0.49,-42.21,-42.21,-41.93
9.34,0.79,0.32,-40.95,-40.81,-40.81
9.59,0.58,0.19,-38.92,-38.92,-38.92
9.66,0.47,0.02,-37.03,-36.61,-36.61
9.71,0.27,-0.08,-33.46,-32.90,-32.90
10.08,0.21,-0.22,-28.56,-28.56,-28.56
10.13,0.06,-0.14,-23.73,-22.40,-22.40
10.12,0.00,-0.01,-17.36,-17.36,-17.36
10.17,-0.02,0.01,-11.06,-11.06,-11.06
10.23,0.14,0.21,-7.77,-7.77,-7.77
10.70,0.48,0.41,-5.04,-4.83,-4.83
11.02,0.86,0.46,-4.48,-4.55,-4.55
9.81,0.89,0.63,-5.74,-5.74,-6.02
10.63,0.57,0.54,-6.37,-6.44,-6.51
10.32,0.48,0.59,-6.86,-6.86,-6.86
10.06,0.09,0.34,-5.53,-5.18,-5.18
9.81,-0.32,0.19,0.91,1.75,1.75
9.74,-0.53,0.02,8.68,9.87,9.87
10.21,-0.56,-0.14,18.48,19.81,19.81
10.24,-0.66,-0.19,28.21,29.82,29.82
10.13,-0.74,-0.26,43.33,43.33,44.87
10.19,-0.59,-0.38,51.80,54.46,54.46
10.15,-0.43,-0.46,61.46,61.46,63.56
9.80,-0.22,-0.49,68.88,68.88,68.88
9.60,0.18,-0.54,74.69,74.69,74.69
9.72,0.45,-0.70,75.88,75.88,75.88
9.62,0.66,-0.76,75.11,75.11,75.11
9.48,0.76,-0.78,73.71,73.71,73.71
9.20,0.72,-0.78,70.28,70.28,70.28
9.15,0.65,-0.88,67.90,67.90,67.62
9.25,0.49,-1.07,65.38,65.38,65.38
9.27,0.43,-1.11,64.82,64.96,64.96
9.37,0.44,-1.20,64.75,64.75,64.61
9.50,0.56,-1.27,64.19,64.19,64.26
9.63,0.89,-1.33,63.00,63.00,62.79
9.86,1.23,-1.34,59.85,59.85,59.29
9.94,1.99,-1.23,45.43,42.42,40.88
9.89,2.23,-1.20,32.34,32.34,27.16
9.71,2.15,-1.34,15.19,15.19,15.19
9.74,1.97,-1.48,-1.19,-1.19,-1.19
9.69,1.68,-1.61,-10.15,-12.81,-12.81
9.57,1.44,-1.58,-21.98,-21.98,-21.98
9.70,1.30,-1.64,-30.17,-31.15,-31.15
9.27,1.12,-1.60,-56.07,-56.07,-57.19
9.14,1.10,-1.56,-67.20,-67.20,-68.32
9.05,1.06,-1.56,-75.32,-75.32,-76.23
8.94,0.94,-1.52,-81.06,-81.06,-81.90
9.18,0.80,-1.36,-89.46,-89.46,-107.38
9.51,0.60,-1.38,-94.29,-94.29,-94.29
9.65,0.33,-1.34,-95.83,-95.83,-95.83
9.82,0.05,-1.21,-94.92,-94.57,-94.57
9.93,-0.27,-1.10,-92.47,-92.19,-92.19
10.01,-0.50,-0.99,-88.27,-88.27,-87.57
10.20,-0.67,-0.97,-80.01,-80.01,-79.03
10.25,-0.78,-0.97,-71.89,-71.89,-70.84
10.33,-0.79,-0.91,-64.19,-64.19,-64.19
10.30,-0.77,-0.81,-53.41,-52.15,-52.15
10.20,-0.91,-0.74,-45.71,-41.79,-41.79
10.13,-1.09,-0.51,-32.13,-30.73,-30.73
10.23,-1.14,-0.43,-20.65,-19.25,-19.25
10.18,-1.22,-0.32,-9.80,-9.80,-9.80
9.96,-1.34,-0.25,3.99,3.99,3.99
9.88,-1.23,-0.31,17.99,17.99,17.99
9.96,-1.11,-0.47,30.66,30.66,30.66
10.06,-0.88,-0.59,41.02,41.02,41.02
10.19,-0.42,-0.65,51.87,51.87,51.87
10.27,-0.24,-0.69,58.38,58.38,58.38
10.49,-0.15,-0.67,61.88,61.88,61.88
10.55,0.22,-0.69,62.02,62.02,62.02
10.57,0.45,-0.75,58.73,58.24,58.24
10.50,0.63,-0.87,55.23,36.05,53.20
10.46,0.75,-0.89,47.88,47.88,47.88
10.35,0.88,-0.92,40.81,40.81,39.97
10.22,0.95,-0.95,33.53,33.53,33.53
9.99,0.90,-1.03,24.57,24.57,24.57
9.43,0.87,-0.90,18.34,18.34,18.34
9.20,0.80,-0.88,14.14,12.53,12.53
