=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 11:39:09 =~=~=~=~=~=~=~=~=~=~=~=
5.19,8.16,-0.36,0.14,0.21,0.21
5.21,8.15,-0.34,0.14,0.14,0.14
5.23,8.16,-0.35,0.21,0.21,0.21
5.21,8.19,-0.37,0.14,0.28,0.28
5.19,8.17,-0.36,0.14,0.28,0.28
5.20,8.17,-0.38,0.14,0.21,0.21
5.20,8.17,-0.37,0.14,0.14,0.14
5.17,8.17,-0.38,0.21,0.07,0.07
5.20,8.17,-0.35,0.07,0.07,0.07
5.23,8.17,-0.37,0.28,0.28,0.28
5.20,8.17,-0.36,0.21,0.21,0.21
5.21,8.18,-0.38,0.21,0.21,0.21
5.20,8.19,-0.35,0.07,0.07,0.07
5.21,8.18,-0.38,0.14,0.14,0.14
5.19,8.19,-0.37,0.21,0.21,0.21
5.20,8.17,-0.38,0.14,0.21,0.21
5.21,8.17,-0.40,0.14,0.14,0.14
5.21,8.18,-0.36,0.14,0.14,0.14
5.18,8.17,-0.38,0.07,0.21,0.21
5.19,8.19,-0.36,0.21,0.28,0.28
5.23,8.17,-0.34,0.21,0.21,0.14
5.19,8.17,-0.39,0.14,0.14,0.07
5.23,8.17,-0.38,0.21,0.21,0.21
5.21,8.18,-0.36,0.14,0.14,0.14
5.22,8.16,-0.37,0.21,0.21,0.07
5.20,8.17,-0.39,0.14,0.14,0.14
5.21,8.15,-0.37,0.07,0.07,0.07
5.20,8.18,-0.36,0.21,0.21,0.21
5.20,8.18,-0.37,0.14,0.14,0.14
5.22,8.15,-0.38,0.07,0.14,0.14
5.18,8.16,-0.36,0.28,0.28,0.28
5.19,8.15,-0.37,0.28,0.28,0.14
5.20,8.16,-0.35,0.21,0.14,0.14
5.19,8.16,-0.37,0.07,0.07,0.07
5.19,8.17,-0.37,0.21,0.14,0.14
5.21,8.17,-0.35,0.14,0.14,0.14
5.20,8.16,-0.36,0.14,0.14,0.14
5.18,8.18,-0.37,0.07,0.14,0.14
5.17,8.18,-0.38,0.07,0.14,0.14
5.23,8.15,-0.33,0.21,0.07,0.07
5.19,8.15,-0.37,0.14,0.14,0.14
5.19,8.16,-0.39,0.07,0.07,0.14
5.21,8.17,-0.38,0.14,0.14,0.14
5.21,8.16,-0.37,0.21,0.21,0.21
5.22,8.17,-0.36,0.14,0.14,0.28
5.19,8.17,-0.37,0.07,0.07,0.21
5.20,8.19,-0.37,0.21,0.21,0.21
5.21,8.16,-0.38,0.14,0.14,0.14
5.19,8.16,-0.37,0.07,0.07,0.07
5.16,8.18,-0.36,0.14,0.07,0.07
5.19,8.16,-0.35,0.14,0.14,0.14
5.20,8.18,-0.35,0.21,0.14,0.14
5.19,8.17,-0.35,0.14,0.14,0.21
5.21,8.17,-0.37,0.21,0.21,0.21
5.19,8.18,-0.35,0.21,0.21,0.21
5.18,8.18,-0.37,0.14,0.14,0.14
5.18,8.17,-0.38,0.14,0.14,0.14
5.21,8.18,-0.37,0.14,0.21,0.21
5.20,8.19,-0.35,0.21,0.14,0.14
5.20,8.16,-0.38,0.14,0.14,0.21
5.21,8.19,-0.35,0.21,0.14,0.14
5.19,8.18,-0.36,0.07,0.07,0.07
5.19,8.18,-0.36,0.14,0.14,0.14
5.21,8.16,-0.35,0.21,0.21,0.07
5.21,8.16,-0.36,0.21,0.21,0.21
5.17,8.18,-0.37,0.14,0.14,0.14
5.21,8.19,-0.36,0.14,0.14,0.14
5.19,8.18,-0.35,0.07,0.21,0.21
5.21,8.18,-0.35,0.28,0.28,0.28
5.20,8.15,-0.35,0.14,0.14,0.14
5.21,8.17,-0.35,0.21,0.21,0.21
5.23,8.17,-0.36,0.07,0.07,0.07
5.18,8.19,-0.36,0.14,0.14,0.14
5.18,8.18,-0.37,0.28,0.28,0.28
5.22,8.13,-0.37,0.14,0.28,0.28
5.19,8.18,-0.37,0.21,0.14,0.14
5.17,8.20,-0.36,0.21,0.21,0.21
5.19,8.17,-0.37,0.21,0.21,0.21
5.23,8.18,-0.38,0.14,0.14,0.14
5.24,8.19,-0.38,0.00,0.00,0.00
5.17,8.16,-0.36,0.07,0.07,0.07
5.17,8.16,-0.34,0.35,0.35,0.35
5.24,8.15,-0.39,0.07,0.07,0.07
5.20,8.18,-0.38,0.00,0.00,0.00
5.14,8.19,-0.35,0.21,0.21,0.21
5.22,8.17,-0.34,0.28,0.28,0.42
5.27,8.15,-0.38,0.07,0.07,0.07
5.16,8.16,-0.37,0.00,0.00,0.00
5.15,8.19,-0.34,0.28,0.28,0.28
5.23,8.16,-0.36,0.28,0.21,0.21
5.23,8.17,-0.35,0.00,-17.92,-0.07
5.17,8.19,-0.37,0.00,0.00,0.00
5.16,8.20,-0.36,0.21,0.21,0.21
5.23,8.17,-0.35,0.14,0.14,0.14
5.22,8.16,-0.35,0.07,0.07,0.07
5.17,8.20,-0.37,0.07,0.07,0.07
5.20,8.16,-0.35,0.21,0.21,0.21
5.24,8.17,-0.37,0.07,0.07,0.07
5.23,8.16,-0.37,0.07,0.07,0.07
5.20,8.18,-0.37,0.21,0.21,0.21
5.20,8.18,-0.36,0.21,0.21,0.14
5.22,8.16,-0.37,0.07,0.07,0.21
5.20,8.19,-0.37,0.00,0.00,0.14
5.18,8.18,-0.36,0.28,0.28,0.28
5.24,8.17,-0.38,0.14,0.14,0.21
5.24,8.16,-0.38,0.00,0.00,0.00
5.17,8.18,-0.35,0.00,0.00,0.07
5.18,8.16,-0.35,0.28,0.28,0.21
5.23,8.15,-0.41,0.14,0.14,0.07
5.19,8.18,-0.39,0.07,0.07,0.07
5.16,8.19,-0.35,0.14,0.14,0.14
5.24,8.16,-0.38,0.21,0.21,0.21
5.24,8.15,-0.36,0.07,0.07,0.07
5.17,8.18,-0.40,0.14,0.14,0.14
5.16,8.19,-0.36,0.14,0.07,0.28
5.21,8.18,-0.36,0.21,0.21,0.28
5.22,8.15,-0.37,0.14,0.14,0.14
5.18,8.18,-0.40,0.07,0.07,0.07
5.17,8.17,-0.39,0.21,0.21,0.21
5.18,8.16,-0.38,0.21,0.21,0.21
5.22,8.16,-0.38,0.21,0.21,0.21
5.24,8.16,-0.36,0.00,0.07,0.07
5.18,8.19,-0.36,0.14,0.21,0.21
5.17,8.21,-0.36,0.21,0.21,0.28
5.22,8.14,-0.40,0.07,0.07,0.07
5.15,8.19,-0.36,0.07,0.07,0.07
5.19,8.16,-0.34,0.28,0.28,0.28
5.25,8.16,-0.38,0.14,0.14,0.14
5.15,8.20,-0.36,0.07,0.14,0.14
5.21,8.18,-0.36,0.14,0.28,0.28
5.24,8.16,-0.34,0.14,0.14,0.14
5.19,8.18,-0.37,0.07,0.07,0.21
5.16,8.17,-0.36,0.14,0.14,0.14
5.24,8.17,-0.34,0.14,0.14,0.14
5.24,8.18,-0.35,0.07,0.14,0.14
5.18,8.20,-0.35,0.14,0.14,0.14
5.19,8.17,-0.39,0.21,0.21,0.21
5.20,8.17,-0.36,0.21,0.14,0.14
5.22,8.19,-0.36,0.28,0.07,0.07
5.19,8.16,-0.35,0.14,0.14,0.14
5.19,8.16,-0.37,0.14,0.14,0.14
5.22,8.14,-0.38,0.21,0.21,0.28
5.21,8.18,-0.35,0.14,0.14,0.14
5.19,8.17,-0.35,0.35,0.21,0.21
5.21,8.17,-0.36,0.21,0.21,0.21
5.22,8.15,-0.38,0.07,0.14,0.14
5.20,8.16,-0.37,0.28,0.28,0.21
5.17,8.19,-0.36,0.14,0.14,0.14
5.20,8.18,-0.36,0.21,0.21,0.21
5.21,8.13,-0.36,0.07,0.07,0.21
5.19,8.15,-0.39,0.07,0.07,0.07
5.19,8.17,-0.37,0.14,0.14,0.14
5.22,8.17,-0.36,0.21,0.21,0.21
5.21,8.17,-0.35,0.21,0.21,0.21
5.19,8.16,-0.39,0.21,0.21,0.21
5.19,8.15,-0.38,0.14,0.14,0.14
5.19,8.18,-0.36,0.21,0.21,0.21
5.20,8.18,-0.37,0.14,0.14,0.28
5.21,8.16,-0.40,0.14,0.14,0.14
5.23,8.15,-0.40,0.21,0.21,0.21
5.21,8.16,-0.39,0.07,0.00,0.00
5.15,8.18,-0.36,0.07,0.07,0.14
5.24,8.17,-0.35,0.35,0.35,0.35
5.26,8.17,-0.38,0.00,0.07,0.07
5.18,8.16,-0.35,0.00,0.00,0.00
5.15,8.17,-0.38,0.28,0.28,0.28
5.25,8.17,-0.38,0.14,0.14,0.14
5.21,8.18,-0.36,0.14,0.14,0.14
5.17,8.19,-0.37,0.14,0.14,0.07
5.20,8.17,-0.37,0.21,0.28,0.28
5.21,8.16,-0.39,0.14,0.14,0.14
5.19,8.16,-0.36,0.14,0.07,0.07
5.18,8.17,-0.36,0.14,0.21,0.21
5.19,8.18,-0.36,0.21,0.21,0.28
5.25,8.16,-0.36,0.14,0.14,0.21
5.20,8.18,-0.39,0.14,0.14,0.00
5.20,8.18,-0.37,0.35,0.35,0.35
5.23,8.18,-0.35,0.14,0.14,0.14
5.22,8.17,-0.37,0.14,0.14,0.14
5.16,8.17,-0.38,0.28,0.14,0.14
5.21,8.15,-0.38,0.28,0.28,0.21
5.23,8.17,-0.37,0.14,0.14,0.14
5.20,8.18,-0.37,0.14,0.14,0.07
5.19,8.15,-0.39,0.14,0.14,0.07
5.19,8.14,-0.36,0.14,0.14,0.14
5.19,8.16,-0.34,0.07,0.07,0.07
5.20,8.18,-0.37,0.14,0.14,0.14
5.19,8.19,-0.35,0.14,0.14,0.14
5.21,8.17,-0.38,0.14,0.14,0.14
