=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 11:15:23 =~=~=~=~=~=~=~=~=~=~=~=
3.91,4.51,-2.12,54.46,54.46,54.46
4.74,5.00,-2.36,-1.33,-1.33,-1.33
6.06,4.96,-2.60,-35.77,-41.51,-41.51
7.12,4.78,-3.09,-80.50,-91.63,-97.09
8.49,4.63,-3.91,-124.11,-124.11,-140.149.44,4.24,-4.65,-165.76,-165.76,-170.7310.16,3.65,-5.58,-205.24,-214.48,-218.9610.78,2.93,-6.55,-240.17,-240.17,-251.5811.31,2.05,-7.43,-268.10,-268.10,-270.9711.75,0.03,-8.23,-287.28,-287.28,-292.2512.03,0.16,-8.74,-300.37,-300.37,-300.3712.35,-0.52,-8.95,-303.38,-303.38,-303.312.40,-1.11,-8.82,-299.18,-296.73,-296.712.14,-1.60,-8.23,-286.58,-286.58,-282.211.85,-2.11,-7.44,-264.81,-261.94,-261.911.82,-2.20,-6.59,-234.29,-234.29,-230.711.69,-2.28,-6.01,-212.45,-204.75,-200.611.50,-2.38,-5.33,-176.26,-172.06,-172.011.31,-2.45,-4.58,-133.91,-133.91,-129.511.12,-2.42,-4.15,-108.43,-99.89,-95.6910.91,-2.28,-3.53,-66.15,-66.15,-61.95
10.56,-2.15,-3.15,-41.16,-32.90,-28.84
10.18,-1.97,-2.79,-8.26,-8.26,3.50
10.02,-1.73,-2.57,22.75,22.75,26.53
9.88,-1.40,-2.41,59.78,59.78,63.28
10.07,-0.72,-2.47,111.02,111.02,111.02
10.28,1.67,-3.17,155.75,155.75,155.96
10.29,2.16,-3.43,155.26,155.26,154.56
10.15,2.93,-3.58,148.96,148.96,147.77
10.09,3.49,-3.75,135.52,135.52,133.28
9.95,3.83,-3.81,110.39,110.39,110.39
9.88,4.20,-3.86,89.81,89.81,89.81
10.00,4.41,-4.04,64.40,64.40,64.40
10.14,4.40,-4.21,37.87,19.95,34.58
10.31,4.31,-4.44,6.02,6.02,6.02
10.65,3.95,-4.61,-13.93,-13.93,-13.93
10.97,3.46,-4.95,-35.70,-37.80,-37.80
11.26,3.16,-5.23,-50.89,-52.43,-52.43
11.61,2.68,-5.46,-60.48,-61.53,-61.53
11.89,2.23,-5.74,-67.76,-67.76,-67.76
11.89,1.73,-5.93,-69.37,-69.37,-69.30
11.72,1.28,-5.93,-65.03,-65.03,-65.03
11.44,0.80,-5.93,-59.15,-56.77,-56.77
11.02,0.42,-5.74,-48.02,-44.80,-44.80
10.50,0.09,-5.54,-34.16,-34.16,-30.52
9.90,-0.13,-5.18,-16.94,-16.94,-14.98
9.33,-0.29,-4.87,-1.40,-1.40,0.49
8.71,-0.41,-4.52,13.86,13.86,15.82
8.14,-0.45,-4.23,28.98,28.98,28.98
7.57,-0.43,-3.92,44.10,44.10,44.10
7.03,-0.35,-3.57,61.60,61.60,61.60
6.58,-0.22,-3.37,73.92,73.92,73.92
6.36,-0.05,-3.30,81.83,81.83,81.83
6.14,0.19,-3.21,92.68,92.68,92.68
5.99,0.33,-3.20,99.19,99.19,99.19
5.91,0.61,-3.17,103.25,103.25,103.25
5.92,0.97,-3.21,107.66,107.66,107.66
5.85,1.20,-3.19,108.92,108.92,108.92
5.88,1.56,-3.24,107.73,107.73,107.73
6.01,1.89,-3.31,102.41,101.71,101.71
6.27,2.17,-3.43,94.43,93.38,93.38
6.67,2.57,-3.51,85.47,83.93,83.93
7.09,2.89,-3.81,68.18,68.18,66.22
7.68,3.10,-4.00,55.30,50.75,48.30
8.39,3.26,-4.22,35.84,30.66,28.00
9.08,3.31,-4.46,14.70,14.70,6.44
9.74,3.37,-4.73,-7.56,-7.56,-10.57
10.32,3.28,-4.91,-36.54,-36.54,-39.48
10.94,3.17,-5.12,-60.06,-60.06,-63.07
11.35,2.95,-5.22,-79.94,-79.94,-82.74
11.68,2.67,-5.29,-100.80,-100.80,-100.8011.97,2.39,-5.37,-118.93,-118.93,-118.9312.03,2.12,-5.28,-137.20,-137.20,-137.2012.06,1.86,-5.20,-146.37,-146.37,-149.2411.94,1.64,-5.04,-157.29,-157.29,-159.9511.50,1.34,-4.55,-167.79,-168.77,-168.7711.02,1.17,-4.00,-174.58,-175.21,-175.2110.68,1.01,-3.31,-179.55,-179.55,-179.5510.59,0.70,-2.85,-183.05,-183.05,-183.6110.38,0.34,-2.41,-185.57,-185.57,-185.5710.38,-0.06,-2.41,-185.43,-185.43,-185.410.74,-0.32,-2.72,-183.19,-183.19,-183.110.95,-0.63,-2.78,-178.92,-178.92,-178.910.90,-0.96,-2.68,-174.23,-172.34,-172.310.59,-1.26,-2.17,-165.55,-164.36,-162.99.88,-1.76,-1.47,-154.28,-152.60,-152.609.15,-2.33,-0.67,-139.86,-139.86,-137.698.90,-2.86,-0.16,-119.77,-117.32,-117.328.86,-3.32,-0.09,-95.20,-95.20,-95.20
9.51,-3.48,-0.39,-73.78,-73.78,-73.78
10.31,-3.57,-1.07,-49.49,-46.48,-46.48
10.80,-3.64,-1.56,-23.94,-23.94,-21.21
10.67,-3.82,-1.66,0.07,0.07,0.07
10.46,-3.97,-1.70,18.20,20.79,26.11
10.30,-4.23,-1.78,39.55,39.55,48.09
10.23,-4.51,-1.97,63.00,63.00,72.73
10.21,-4.77,-2.26,89.95,89.95,97.30
10.23,-4.89,-2.68,128.31,128.31,128.31
10.23,-4.78,-3.30,164.08,168.00,168.00
10.27,-4.41,-3.90,193.83,197.33,197.33
10.24,-4.15,-4.53,221.06,224.21,224.21
10.15,-3.73,-5.14,245.63,248.64,248.64
10.12,-3.16,-5.66,267.54,270.13,270.13
9.94,-2.66,-6.10,286.58,304.50,288.82
9.71,-2.26,-6.48,301.98,301.98,303.66
9.37,-1.68,-6.73,313.60,313.60,314.79
8.93,-1.20,-6.83,321.86,321.86,322.63
8.54,-0.83,-6.92,326.83,326.83,327.25
8.17,-0.22,-6.86,327.25,327.25,327.04
7.89,0.27,-6.69,323.12,323.12,322.42
7.48,0.82,-6.50,315.00,315.00,313.74
7.12,1.61,-6.19,301.91,301.91,299.95
6.67,2.02,-5.71,283.64,283.64,280.98
6.33,2.65,-5.49,266.56,260.26,256.97
6.18,3.23,-5.17,239.12,231.42,231.42
6.04,3.77,-4.82,206.57,197.68,179.76
