=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 11:28:34 =~=~=~=~=~=~=~=~=~=~=~=
-0.27,-9.01,-6.34,35.42,35.42,37.03
-0.20,-8.45,-6.08,46.48,46.48,46.48
0.00,-8.17,-6.10,55.51,55.51,57.47
0.12,-8.24,-6.26,63.00,63.00,64.61
-0.04,-8.41,-6.30,68.88,68.88,68.88
-0.29,-8.31,-6.05,74.48,74.48,74.48
-0.27,-8.25,-5.98,77.00,77.42,77.42
-0.13,-8.04,-5.76,79.31,79.31,79.31
-0.01,-7.91,-5.48,78.68,78.54,78.54
0.08,-7.95,-5.27,73.99,73.22,73.22
0.34,-7.88,-4.51,60.48,59.43,57.82
0.57,-7.88,-4.31,53.83,53.06,51.59
0.69,-8.26,-4.52,47.81,46.97,45.15
0.59,-8.28,-4.47,37.66,37.66,36.40
0.39,-7.87,-4.00,25.83,25.83,25.83
0.39,-7.81,-3.79,11.62,11.62,11.62
0.58,-8.11,-3.84,1.33,1.33,1.33
0.69,-8.29,-3.87,-9.45,-9.45,-9.45
0.65,-8.27,-3.81,-19.25,-20.37,-20.37
0.44,-8.33,-3.83,-27.09,-28.00,-28.00
0.25,-8.30,-3.85,-33.25,-34.09,-34.09
0.23,-8.37,-3.93,-40.46,-40.46,-41.02
0.29,-8.62,-4.03,-43.47,-43.89,-43.89
0.36,-8.90,-4.19,-45.85,-46.13,-46.27
0.47,-9.05,-4.24,-46.55,-46.34,-46.34
0.48,-9.03,-4.24,-45.22,-45.22,-45.08
0.41,-9.15,-4.33,-43.89,-43.19,-42.84
0.35,-9.15,-4.41,-40.11,-40.11,-40.11
0.31,-9.15,-4.47,-35.77,-35.77,-35.77
0.36,-9.32,-4.56,-29.54,-29.54,-29.54
0.42,-9.39,-4.60,-26.04,-24.92,-24.92
0.42,-9.30,-4.48,-21.70,-21.70,-21.70
0.31,-9.25,-4.41,-17.92,-17.92,-17.92
0.22,-9.35,-4.45,-14.70,-14.70,-14.70
0.22,-9.21,-4.34,-11.13,-11.13,-11.13
0.13,-9.21,-4.29,-8.61,-7.84,-7.84
0.05,-9.04,-4.16,-5.18,-4.34,-4.34
0.00,-8.87,-4.02,-1.96,-1.96,-1.96
-0.03,-8.75,-4.04,0.98,1.19,1.19
-0.11,-8.74,-4.07,2.52,2.73,2.73
-0.21,-9.06,-4.11,4.62,4.97,4.97
-0.28,-9.13,-4.07,7.77,7.77,7.77
-0.39,-9.17,-4.10,12.46,13.02,13.02
-0.58,-9.07,-4.05,15.33,15.68,15.68
-0.64,-9.39,-4.10,16.87,16.73,16.73
-0.64,-9.58,-4.06,16.10,15.89,15.82
-0.74,-9.69,-4.00,15.54,15.54,15.54
-0.81,-9.72,-3.95,16.45,16.45,16.45
-1.00,-9.56,-3.62,21.14,21.70,21.70
-0.94,-9.40,-3.41,22.54,23.10,23.10
-0.87,-9.51,-3.16,24.99,24.99,24.99
-0.85,-9.91,-2.93,30.66,30.66,30.66
-0.75,-11.20,-2.79,42.63,42.63,42.63
-0.84,-12.57,-2.93,52.92,54.81,54.81
-1.23,-13.91,-3.27,69.02,69.02,71.12
-1.45,-14.10,-2.70,91.35,91.35,93.66
-1.33,-13.40,-1.56,108.43,108.43,110.60-1.23,-11.85,-0.95,119.49,119.49,119.49-1.19,-10.48,-0.67,134.33,134.33,134.33-1.36,-10.33,-0.71,143.92,143.92,143.92-1.65,-10.53,-0.78,151.55,152.60,152.60-1.73,-10.75,-0.75,159.88,159.88,160.51-1.77,-10.54,-0.72,163.03,163.03,163.31-1.71,-10.07,-0.49,163.73,163.38,163.38-1.67,-9.60,-0.13,160.93,160.93,159.67
-1.63,-8.92,0.34,153.44,152.25,152.25
-1.63,-8.73,0.91,142.17,142.17,142.17
-1.71,-8.87,1.21,135.80,135.80,135.80
-1.87,-9.22,1.43,129.85,129.85,129.85
-1.87,-9.27,1.79,127.26,127.05,127.05
-1.77,-8.97,2.25,123.76,123.76,123.34
-1.69,-8.57,2.54,120.96,120.96,119.14
-1.62,-8.09,3.02,115.01,115.01,112.07
-1.62,-7.70,3.36,106.19,106.19,102.55
-1.63,-7.32,3.57,95.62,95.62,91.28
-1.65,-6.99,3.80,80.92,80.92,80.92
-1.67,-7.14,3.99,68.18,68.18,68.18
-1.77,-7.64,4.36,62.16,62.16,62.16
-1.87,-7.99,4.52,61.74,62.23,62.23
-1.97,-8.75,4.95,67.55,67.55,67.55
-2.20,-9.81,5.36,86.24,86.24,86.24
-2.01,-10.14,6.27,105.14,105.14,105.14
-1.55,-9.43,6.85,117.11,120.19,120.19
-1.28,-8.23,7.38,126.00,126.00,126.00
-0.91,-6.34,7.99,127.61,127.61,127.61
-0.58,-5.02,8.37,117.25,117.25,117.25
-0.32,-4.09,8.51,101.64,101.64,101.64
-0.06,-3.56,8.45,81.55,81.55,81.55
0.05,-3.61,8.34,72.73,70.21,70.21
0.31,-3.12,8.14,62.09,62.09,60.90
0.33,-3.02,8.15,49.84,49.84,49.84
0.29,-3.18,8.15,40.88,40.88,40.88
0.25,-3.16,8.21,31.43,29.19,29.19
0.20,-3.33,8.10,22.54,22.54,22.54
0.15,-3.55,8.08,16.24,15.68,15.68
0.09,-3.69,8.32,12.11,9.59,9.59
-0.05,-3.82,8.37,5.32,2.80,2.80
-0.03,-3.83,8.38,-2.52,-2.52,-2.52
-0.02,-3.95,8.34,-6.58,-6.72,-6.72
-0.15,-4.29,8.51,-5.60,-4.13,-4.13
-0.20,-4.69,8.63,-0.28,1.12,1.12
-0.22,-4.67,8.50,5.81,5.81,6.16
-0.06,-4.28,8.76,7.21,7.21,7.21
0.26,-4.22,9.14,7.49,7.49,7.49
0.48,-4.43,9.55,7.98,7.98,7.98
0.62,-4.20,9.89,2.87,1.75,1.75
0.33,-4.15,10.36,-6.37,-7.14,-7.14
0.33,-4.73,10.96,-9.03,-9.03,-8.82
0.24,-6.24,11.48,-1.82,-1.82,-1.82
-0.49,-7.11,12.91,2.03,2.03,2.03
-1.51,-7.10,13.48,-1.26,-2.80,-2.80
-1.75,-5.60,11.78,-7.91,-7.91,-8.40
-0.80,-4.91,8.26,-8.26,-8.26,-8.26
-0.04,-5.68,7.21,-7.35,-6.51,-6.51
2.28,-8.44,4.55,1.05,1.05,1.05
4.21,-6.76,2.64,16.66,16.66,16.66
3.19,-1.11,1.53,9.59,9.59,9.59
-1.57,1.16,1.40,-2.73,-2.73,-2.73
-2.87,3.91,-0.05,-34.93,-34.93,-34.93
-3.61,3.84,-1.67,-111.30,-111.30,-111.30-2.51,3.11,1.52,-154.91,-154.91,-160.58-7.66,-2.95,9.47,-165.06,-165.06,-165.06-5.00,-5.54,9.88,-109.62,-109.62,-90.582.57,-7.12,11.04,-35.77,-35.77,-35.77
9.20,-8.51,11.72,20.58,20.58,20.58
10.71,-12.76,9.95,52.71,52.71,52.71
19.08,-10.55,10.08,72.31,72.31,72.31
27.33,-7.03,9.82,92.75,98.35,98.35
29.27,-3.95,10.10,105.00,105.00,103.25
27.38,-1.78,9.67,91.21,91.21,91.21
20.31,-0.86,8.09,72.87,72.87,72.87
13.13,-0.90,5.54,61.53,61.53,61.53
7.22,-0.07,2.73,58.59,58.59,58.59
2.47,1.39,-1.36,58.52,58.52,58.52
-0.30,0.22,-3.63,61.18,61.18,61.18
-1.53,-0.38,-5.24,67.13,67.13,67.13
-2.63,1.50,-15.15,32.76,32.76,27.37
-6.00,-1.34,-2.21,-9.24,-9.24,-9.24
-16.45,-7.03,8.77,-5.04,-5.04,-5.04
-16.58,-6.71,14.84,55.58,90.79,90.79
-14.53,-6.32,15.29,139.72,146.16,154.98-5.47,-1.98,13.15,156.17,153.23,153.23
6.45,2.89,7.25,104.44,94.29,94.29
22.57,5.44,9.88,7.84,0.70,0.70
23.10,4.79,10.78,-28.98,-34.09,-34.09
15.63,2.97,11.15,-64.05,-64.05,-65.73
7.89,0.18,11.16,-69.51,-69.51,-69.30
3.10,-1.56,10.49,-58.80,-58.80,-58.80
1.19,-1.93,10.09,-46.76,-42.49,-42.49
0.30,-1.58,9.98,-9.03,-9.03,-9.03
-0.16,-1.62,10.15,11.83,11.83,11.83
-0.16,-1.33,9.97,21.28,23.94,23.94
-0.19,-0.95,9.66,31.15,31.15,31.99
-0.58,-0.52,9.05,41.09,41.09,41.09
-0.41,0.11,8.92,45.71,45.71,45.71
0.74,0.62,8.67,44.10,44.10,44.10
1.34,0.72,8.79,38.57,38.57,38.57
1.85,1.00,8.30,34.65,34.02,34.02
1.83,0.99,8.28,30.66,30.66,30.38
2.42,1.18,8.32,26.67,26.67,25.76
