aX,aY,aZ,gX,gY,gZ
-9.34,-2.44,2.03,0.98,0.98,1.12
-9.39,-2.40,2.02,1.75,1.75,1.75
-9.28,-2.18,2.01,1.96,1.96,1.89
-9.30,-2.01,2.02,1.61,1.61,1.54
-9.37,-1.97,2.05,1.47,1.40,1.40
-9.47,-2.08,2.04,1.26,1.26,1.26
-9.57,-2.28,2.05,1.40,1.40,1.47
-9.63,-2.32,1.98,1.61,1.61,1.61
-9.60,-2.19,1.97,0.98,0.91,0.91
-9.56,-2.14,1.98,0.56,0.35,0.35
-9.52,-2.15,2.02,0.21,0.21,0.14
-9.58,-2.16,2.02,-0.07,-0.14,-0.14
-9.55,-2.16,2.01,-0.70,-0.77,-0.77
-9.50,-2.18,2.01,-0.63,-0.63,-0.63
-9.49,-2.22,2.05,-0.49,-0.42,-0.42
-9.65,-2.30,2.10,-0.28,-0.28,-0.28
-9.99,-2.62,2.16,0.42,0.63,0.63
-10.36,-2.87,2.10,3.36,3.36,3.36
-10.60,-2.35,2.32,11.83,11.83,11.83
-10.61,-1.90,2.37,11.90,11.90,11.90
-10.65,-1.74,2.31,12.46,12.46,12.46
-10.83,-1.69,2.25,15.33,15.33,15.33
-11.00,-1.73,2.23,18.13,18.83,18.83
-11.33,-1.68,2.23,21.35,21.35,21.35
-11.42,-1.70,2.19,23.10,23.10,23.10
-11.30,-1.52,2.13,25.06,25.06,25.06
-11.21,-1.23,2.07,25.83,25.83,25.83
-10.88,-0.71,2.04,25.13,25.13,25.13
-10.65,-0.46,1.89,22.96,22.82,22.82
-10.62,-0.84,1.80,23.17,23.17,23.31
-10.79,-1.29,1.71,26.88,26.88,26.88
-10.76,-1.42,1.66,29.40,30.03,30.03
-10.66,-1.18,1.58,30.03,30.03,29.61
-10.39,-0.90,1.59,28.35,28.35,28.35
-10.25,-0.97,1.56,26.67,26.18,26.18
-10.06,-0.63,1.56,23.52,23.52,22.26
-9.81,-0.22,1.55,17.64,17.64,17.64
-9.49,-0.13,1.45,13.09,12.46,12.46
-9.35,-0.44,1.23,14.14,14.14,14.35
-9.46,-0.24,1.25,14.63,14.63,14.63
-9.44,0.00,1.25,14.00,14.00,13.58
-9.48,-0.22,1.17,14.07,14.07,14.07
-9.59,-0.14,1.03,16.73,16.87,16.87
-9.83,0.44,1.00,16.73,16.38,16.38
-9.82,1.29,0.93,12.39,11.69,11.69
-9.82,1.59,0.78,7.98,7.63,7.63
-9.78,2.02,0.64,3.64,3.64,3.15
-9.86,2.44,0.58,-0.98,-1.75,-1.75
-9.96,2.24,0.46,-5.18,-5.18,-5.18
-9.96,2.01,0.36,-3.43,-2.59,-2.17
-9.83,2.12,0.41,-0.28,-0.28,0.00
-9.76,2.23,0.42,1.89,1.89,2.24
-9.65,1.96,0.60,7.63,7.77,7.77
-9.68,2.08,0.67,8.40,8.68,8.68
-9.27,2.38,0.72,9.52,9.73,10.08
-8.76,2.95,0.64,10.57,10.50,10.50
-8.64,3.51,0.79,8.19,7.98,7.98
-8.22,4.62,1.03,0.91,0.91,-0.21
-7.86,5.04,0.96,-3.36,-3.36,-4.41
-7.37,5.19,0.85,-6.93,-6.93,-7.35
-6.94,4.97,0.83,-6.79,-6.79,-6.79
-6.80,4.87,0.90,-2.87,-2.87,-2.87
-6.74,5.09,0.93,-0.35,-0.35,-0.35
-6.50,5.20,0.89,0.91,1.12,1.12
-6.38,5.39,0.84,1.47,1.47,1.47
-6.10,5.83,0.96,1.89,1.89,1.89
-5.94,5.90,0.94,4.13,4.13,4.55
-5.74,6.35,1.04,6.16,6.16,6.16
-5.56,6.86,1.13,5.25,4.76,4.76
-5.26,7.02,1.20,3.57,3.57,3.99
-4.91,7.02,1.05,12.67,12.67,12.67
-4.73,7.35,1.09,13.79,13.79,13.79
-4.60,7.36,1.01,13.37,13.37,13.37
-4.65,7.10,0.97,14.14,14.14,14.14
-4.75,7.20,0.95,15.05,15.05,15.05
-4.96,7.34,0.92,13.23,13.23,13.02
-5.00,7.40,0.91,11.27,10.92,10.15
-5.32,7.38,0.85,8.12,7.70,7.70
-5.57,7.48,0.77,3.43,3.01,3.01
-5.79,7.57,0.79,0.84,-0.56,-0.56
-6.03,7.53,0.81,-3.01,-3.29,-4.20
-6.28,7.53,0.75,-6.58,-6.93,-6.93
-6.63,7.40,0.80,-9.66,-9.66,-9.66
-6.79,6.99,0.84,-9.73,-9.73,-9.73
-6.90,6.95,0.88,-8.05,-8.05,-8.05
-6.99,7.10,0.97,-8.68,-9.17,-9.17
-6.99,7.15,1.01,-11.13,-11.13,-11.13
-6.92,7.04,1.13,-12.46,-12.46,-12.46
-6.68,6.88,1.09,-11.69,-11.48,-11.48
-6.51,6.85,1.06,-10.29,-10.08,-10.08
-6.45,6.82,1.14,-8.61,-8.61,-8.61
-6.53,6.77,1.21,-7.21,-7.21,-7.21
-6.46,6.59,1.18,-4.62,-4.62,-4.62
-6.38,6.39,1.08,-2.17,-2.17,-2.17
-6.46,6.64,1.09,0.14,0.00,0.00
-6.59,6.93,1.15,-1.05,-1.26,-1.26
-6.55,7.14,1.21,-3.15,-3.15,-3.15
-6.38,7.21,1.16,-6.37,-6.37,-6.37
-6.04,7.02,1.03,-9.45,-9.45,-9.45
-5.87,6.73,1.05,-11.48,-11.48,-11.48
-6.03,6.26,1.14,-12.95,-13.37,-13.37
-6.35,5.90,1.20,-14.49,-14.49,-14.49
-6.51,5.44,1.22,-15.19,-15.19,-15.19
-6.73,5.13,1.26,-14.49,-14.42,-14.42
-7.17,5.01,1.33,-14.07,-14.07,-13.72
-7.78,4.96,1.43,-12.67,-12.67,-12.67
-8.33,4.99,1.43,-11.97,-11.83,-11.83
-8.60,5.06,1.37,-10.99,-10.99,-10.99
-8.73,4.98,1.34,-10.01,-9.66,-9.66
-8.84,5.11,1.34,-8.05,-7.77,-7.77
-9.15,5.13,1.39,-7.63,-7.63,-7.35
-9.29,4.94,1.39,-5.67,-5.67,-5.67
-9.26,5.02,1.37,-4.69,-4.69,-4.69
-9.21,5.15,1.44,-5.74,-6.30,-6.30
-9.14,4.82,1.51,-7.98,-7.98,-8.05
-8.88,4.42,1.48,-6.51,-6.51,-5.46
-8.28,4.63,1.55,-0.07,-0.07,-0.07
-7.93,4.13,1.60,-1.26,-0.49,-0.49
-7.82,4.18,1.62,2.17,2.17,2.17
-7.79,4.27,1.70,0.14,0.14,0.14
-7.72,4.02,1.70,-2.31,-2.31,-2.31
-7.79,3.86,1.72,-3.92,-3.99,-3.99
-7.98,3.50,1.66,-2.94,-2.94,-2.87
-8.33,3.37,1.65,-2.52,-2.73,-2.73
-8.48,3.31,1.50,-2.66,-2.66,-2.66
-8.51,3.13,1.51,-1.47,-1.19,-1.19
-8.96,3.24,1.41,-0.56,-0.70,-0.70
-9.13,3.22,1.43,-1.26,-1.26,-1.68
-9.19,3.01,1.45,-2.31,-2.31,-2.31
-9.17,2.80,1.36,-1.12,-0.70,-0.70
-9.30,2.93,1.44,-0.91,-0.91,-1.19
-9.37,2.57,1.40,-4.48,-4.48,-4.48
-9.49,2.51,1.41,-5.18,-5.18,-5.18
-9.57,2.53,1.45,-7.42,-7.42,-8.40
-9.67,2.26,1.49,-12.25,-12.25,-12.25
-9.73,1.35,1.37,-10.36,-9.10,-9.10
-9.76,1.35,1.35,-5.95,-5.18,-5.18
-9.80,1.43,1.44,-3.15,-3.08,-3.08
-9.90,1.26,1.42,-1.47,-1.26,-1.26
-9.98,1.35,1.54,-2.52,-2.80,-2.80
-10.00,1.25,1.54,-5.25,-5.60,-5.60
-9.99,1.00,1.55,-7.28,-7.28,-7.28
-9.83,0.89,1.56,-5.25,-5.25,-4.90
-9.72,0.75,1.58,-3.08,-3.08,-2.94
-9.72,0.42,1.65,-1.54,-1.54,-1.26
-9.79,0.30,1.65,0.56,0.91,0.91
-9.78,0.29,1.67,3.01,3.01,3.22
-9.64,0.42,1.72,3.50,3.22,3.08
-9.62,0.75,1.76,1.05,1.05,-0.42
-9.64,0.69,1.75,-2.80,-2.80,-3.15
-9.83,0.28,1.69,-4.90,-4.90,-5.11
-9.80,0.10,1.62,-4.34,-4.34,-3.99
-9.73,0.19,1.67,-3.64,-3.64,-3.78
-9.98,-0.10,1.56,-4.55,-4.55,-4.27
-10.02,-0.37,1.60,-2.59,-1.47,-0.84
-9.94,-0.32,1.67,1.82,1.82,2.94
-9.99,-0.14,1.68,3.78,3.78,3.71
-9.95,1.20,1.75,1.33,1.33,0.91
-10.02,-0.09,1.72,-1.19,-1.19,-1.40
-9.77,-0.59,1.85,-1.33,-1.33,-1.33
-9.73,-0.49,1.84,-3.50,-4.62,-4.62
-9.53,-0.40,1.89,-5.88,-6.23,-6.58
-9.41,-0.42,1.98,-8.12,-8.12,-8.40
-9.37,-0.69,2.00,-10.22,-10.22,-10.22
-9.27,-0.91,2.03,-9.10,-9.10,-8.89
-9.38,-0.98,2.07,-7.00,-7.00,-7.00
-9.37,-1.00,2.06,-6.58,-6.58,-6.58
-9.38,-0.98,2.04,-7.70,-7.70,-7.70
-9.28,-1.01,2.01,-8.47,-8.47,-8.75
-9.29,-1.27,2.04,-9.10,-9.10,-9.10
-9.49,-1.69,2.19,-9.24,-9.24,-9.03
-9.66,-2.02,2.14,-8.26,-7.70,-7.35
-9.90,-2.22,2.17,-5.04,-5.04,-4.62
-9.94,-2.14,2.14,-2.87,-2.87,-2.87
-9.92,-1.94,2.18,-3.78,-3.78,-3.78
-9.95,-2.02,2.15,-6.09,-6.09,-6.09
-9.83,-1.95,2.19,-7.63,-7.63,-7.77
-9.70,-1.91,2.26,-9.52,-9.52,-9.52
-9.71,-2.24,2.32,-10.29,-10.22,-10.22
-9.72,-2.71,2.30,-9.10,-8.75,-8.75
-9.58,-2.89,2.35,-6.58,-6.58,-6.58
-9.44,-2.85,2.47,-5.60,-5.74,-5.74
-9.29,-2.71,2.50,-6.65,-7.35,-7.35
-8.89,-2.50,2.47,-9.10,-9.45,-10.36
-8.88,-2.82,2.50,-12.74,-12.74,-12.88
-9.10,-3.55,2.57,-11.20,-11.20,-11.20
-9.12,-3.88,2.68,-6.58,-6.58,-6.58
-8.97,-3.73,2.66,-3.08,-2.73,-2.73
-9.07,-3.68,2.72,-1.47,-1.47,-1.61
-9.13,-3.56,2.70,-1.61,-1.61,-1.75
-9.03,-3.46,2.75,-3.50,-3.50,-3.50
-9.16,-3.43,2.77,-6.30,-6.30,-6.30
-9.30,-3.66,2.74,-9.59,-9.94,-9.94
-9.22,-3.98,2.69,-9.24,-9.24,-9.24
-9.16,-3.99,2.67,-6.09,-5.88,-5.88
-9.27,-4.01,2.65,-4.06,-4.06,-4.06
-9.42,-4.17,2.74,-2.03,-2.03,-1.89
-9.54,-4.36,2.76,-0.07,0.70,1.05
-9.75,-4.38,2.82,2.24,2.24,2.38
-9.75,-4.11,2.80,1.75,1.75,1.54
-9.64,-3.74,2.79,-0.63,-0.63,-0.63
-9.62,-3.60,2.76,-1.82,-1.89,-1.89
-9.71,-3.74,2.57,4.20,5.04,5.04
-9.80,-3.86,2.58,7.49,7.49,8.40
-9.95,-4.02,2.59,10.92,10.92,10.92
-10.00,-3.87,2.58,13.37,13.37,13.37
-10.05,-3.83,2.66,12.67,12.67,12.67
-10.19,-3.73,2.65,10.36,10.36,10.36
-10.15,-3.75,2.68,8.54,8.19,8.19
-10.23,-3.70,2.62,7.70,7.63,7.63
-10.22,-3.64,2.58,7.98,8.33,8.33
-10.16,-3.46,2.57,8.89,9.45,9.45
-10.18,-3.33,2.49,10.78,11.83,11.83
-10.19,-3.24,2.42,14.84,14.84,14.84
-10.26,-2.96,2.41,17.22,17.50,17.50
-10.42,-2.65,2.32,18.76,18.76,18.76
-10.60,-2.26,2.28,18.41,18.41,18.41
-10.67,-2.07,2.15,18.13,18.13,18.13
-10.88,-1.70,2.11,16.59,16.59,16.59
-11.04,-1.47,1.97,13.86,13.65,13.65
-11.03,-1.33,1.98,12.39,12.39,12.18
-11.34,-1.75,1.80,13.72,14.84,14.84
-11.62,-1.89,1.76,18.06,18.06,18.62
-11.47,-0.90,1.75,18.48,18.48,18.13
-11.14,-0.29,1.63,16.10,16.10,15.75
-10.80,0.22,1.56,12.81,12.81,12.81
-10.51,0.59,1.47,8.26,7.70,6.30
-10.25,0.56,1.37,3.71,3.29,3.29
-9.91,0.52,1.28,1.47,1.33,1.33
-9.54,0.49,1.23,1.82,1.96,2.17
-9.27,0.58,1.12,3.57,3.99,3.99
-8.85,1.11,1.09,7.42,7.42,7.77
-8.54,1.45,1.09,8.05,8.05,8.05
-8.24,1.56,1.03,6.65,6.65,6.86
-7.84,1.60,1.00,9.17,9.17,9.17
-7.56,1.98,1.03,11.55,11.55,11.55
-7.56,2.31,1.02,11.55,11.41,11.41
-7.56,2.78,1.07,9.80,9.80,9.03
-7.36,3.48,1.09,4.69,4.69,4.69
-7.25,3.95,1.09,-1.33,-1.33,-1.33
-7.18,3.69,0.99,-2.94,-2.94,-2.94
-7.13,3.94,1.01,-2.24,-2.24,-2.24
-7.08,4.47,1.07,-3.29,-3.29,-3.29
-7.11,4.52,1.13,-2.10,-2.10,-2.10
-7.12,5.07,1.16,-0.77,-0.70,-0.70
-6.97,5.57,1.14,-1.96,-1.96,-2.10
-6.77,5.85,1.08,-2.52,-2.66,-2.59
-6.50,5.89,1.09,-1.75,-1.75,-1.40
-6.21,6.19,1.15,2.66,2.66,3.01
-5.96,6.43,1.30,4.41,4.41,4.41
-5.90,6.54,1.46,4.83,4.90,4.90
-5.95,6.50,1.52,4.48,4.62,4.62
-6.03,6.41,1.47,5.39,5.39,5.39
-6.04,6.44,1.40,5.60,5.60,5.60
-5.97,6.53,1.32,5.53,5.53,5.53
-5.82,6.70,1.28,6.37,6.58,6.58
-5.77,7.00,1.31,6.86,7.07,7.07
-5.61,7.24,1.31,7.00,7.00,7.00
-5.66,7.23,1.31,5.39,5.25,5.25
-5.72,7.12,1.34,4.13,3.64,3.64
-5.81,7.05,1.40,2.80,2.52,2.17
-5.89,6.93,1.36,1.12,1.12,1.12
-5.86,6.65,1.30,1.19,1.68,1.68
-5.96,6.56,1.29,2.52,2.66,2.80
-6.09,6.67,1.37,2.80,2.80,2.80
-6.25,6.78,1.37,2.03,1.68,1.68
-6.33,6.95,1.35,0.70,0.42,-0.21
-6.47,7.00,1.37,-2.59,-2.80,-2.80
-6.52,6.81,1.40,-4.34,-4.34,-4.55
-6.68,6.70,1.36,-4.20,-4.20,-4.13
-6.92,6.71,1.33,-3.08,-3.08,-3.08
-7.10,6.71,1.35,-3.08,-3.08,-3.08
-7.08,6.82,1.39,-4.13,-4.13,-4.13
-7.03,6.78,1.43,-6.16,-6.16,-6.16
-7.03,6.63,1.52,-8.12,-8.12,-8.12
-6.98,6.23,1.58,-6.16,-6.16,-6.16
-6.99,6.15,1.60,-5.11,-4.90,-4.90
-7.10,6.15,1.63,-3.78,-3.71,-3.71
-7.03,6.14,1.61,-2.24,-2.24,-2.10
-6.88,6.25,1.60,-0.98,-0.98,-0.84
-6.82,6.33,1.57,-1.05,-1.05,-1.12
-6.88,6.39,1.62,-2.24,-3.08,-3.43
-6.99,6.28,1.70,-5.39,-5.39,-6.16
-7.13,5.98,1.73,-7.07,-7.07,-7.07
-7.36,5.87,1.70,-7.77,-7.77,-7.77
-7.54,5.70,1.60,-7.77,-7.77,-7.77
-7.55,5.58,1.65,-6.79,-6.79,-6.79
-7.56,5.48,1.72,-5.67,-5.18,-5.18
-7.59,5.47,1.71,-4.27,-4.27,-4.27
-7.77,5.56,1.79,-4.27,-4.27,-4.41
-7.75,5.48,1.82,-4.62,-4.62,-4.62
-7.73,5.41,1.80,-4.55,-4.55,-4.55
-7.88,5.43,1.78,-4.20,-4.27,-4.27
-7.98,5.33,1.76,-4.48,-4.48,-4.48
-7.95,5.19,1.70,-4.27,-3.99,-3.92
-7.82,5.00,1.74,-2.73,-2.52,-2.52
-8.04,4.73,1.89,-3.29,-3.29,-3.29
-7.93,4.53,1.91,-2.17,-2.17,-2.17
-8.00,4.57,1.90,-1.33,-1.33,-1.33
-8.20,4.73,1.94,-3.85,-3.85,-4.13
-8.19,4.52,1.90,-5.25,-5.25,-5.25
-8.18,4.44,1.85,-5.04,-5.39,-5.39
-8.28,4.60,1.88,-8.47,-8.47,-8.47
-8.40,4.39,1.85,-13.02,-13.02,-13.02
-8.41,3.88,1.82,-12.25,-12.25,-12.25
-8.52,3.56,1.87,-7.98,-7.98,-7.98
-8.73,3.66,1.91,-5.95,-5.95,-5.95
-8.45,3.32,1.90,1.68,1.68,1.82
-8.59,3.54,2.01,1.61,1.61,1.26
-8.76,3.62,2.06,-2.94,-2.94,-4.27
-8.68,2.66,2.04,-5.04,-5.04,-5.04
-8.84,2.79,2.04,-2.94,-2.73,-2.73
-8.96,2.92,2.00,-2.66,-2.94,-2.94
-9.08,2.95,2.06,-4.83,-4.83,-4.83
-9.11,2.81,1.98,-6.09,-6.09,-6.09
-9.20,2.68,1.97,-6.72,-7.00,-7.00
-9.22,2.36,1.89,-7.21,-7.00,-7.00
-9.16,2.04,1.79,-4.76,-4.34,-4.34
-9.21,2.05,1.85,-1.33,-1.12,-1.12
-9.25,2.18,1.87,-1.12,-1.12,-1.33
-9.20,1.46,1.90,-2.38,-2.38,-2.38
-9.29,1.53,1.96,-5.18,-5.18,-5.18
-9.44,0.63,2.01,-7.98,-7.63,-7.63
-9.67,0.61,1.97,-5.74,-5.60,-5.67
-9.59,1.13,2.02,-7.98,-7.98,-7.98
-9.41,1.19,1.97,-13.23,-13.23,-13.23
-9.37,0.43,1.91,-13.23,-12.74,-12.74
-9.57,-0.12,1.97,-9.87,-9.38,-9.38
-9.61,-0.32,2.05,-7.98,-7.98,-7.98
-9.86,-0.76,2.20,-8.47,-8.47,-8.33
-10.10,-1.22,2.23,-8.33,-8.12,-7.77
-10.01,-0.92,2.25,-7.28,-7.28,-7.28
-9.75,-0.39,2.38,-10.43,-10.99,-10.99
-9.53,-0.64,2.32,-13.37,-13.44,-13.44
-9.46,-1.13,2.31,-12.60,-12.60,-12.60
-9.54,-0.99,2.35,-11.06,-11.06,-11.06
-9.88,-1.23,2.35,-12.81,-12.81,-12.81
-10.09,-1.88,2.16,-11.27,-10.64,-10.64
-10.12,-1.99,2.15,-6.37,-5.81,-5.81
-10.27,-1.82,2.29,-4.48,-4.48,-4.48
-10.36,-2.21,2.23,-3.71,-3.71,-3.36
