aX,aY,aZ,gX,gY,gZ
-0.30,-8.36,4.00,-0.56,-0.56,11.55
-0.76,-7.78,2.80,71.12,59.08,59.08
-2.45,-7.33,1.86,99.54,105.21,116.34
-2.35,-6.77,1.10,154.35,154.35,159.39
-3.39,-6.36,0.57,196.84,196.84,196.84
-4.40,-5.93,0.27,226.10,226.10,226.10
-5.36,-5.46,0.14,262.85,262.85,262.85
-6.36,-5.30,0.11,304.15,289.45,289.45
-7.22,-5.01,0.06,313.46,313.46,313.46
-7.69,-4.30,-0.06,328.02,331.87,331.87
-8.06,-3.24,-0.16,340.90,340.90,342.72
-8.59,-1.58,0.14,343.14,342.58,342.58
-8.85,-0.33,0.71,328.30,328.30,325.85
-9.21,1.09,1.20,306.95,289.03,303.03
-9.76,2.09,1.82,272.51,272.51,254.59
-10.15,2.61,2.64,221.83,221.83,221.83
-10.58,2.60,2.99,186.69,186.69,186.69
-10.90,2.37,3.48,144.13,139.51,139.51
-11.35,2.40,3.70,117.53,104.86,104.86
-11.55,2.28,3.91,84.70,77.21,73.36
-11.37,2.27,3.85,55.16,51.66,44.45
-10.85,2.05,3.66,21.56,21.56,18.41
-10.32,1.79,3.60,-1.05,-1.05,-5.74
-9.80,1.56,3.52,-18.34,-18.34,-18.34
-9.52,1.20,3.56,-33.39,-33.39,-33.39
-9.15,0.89,3.52,-41.16,-41.16,-41.16
-8.86,0.66,3.43,-45.50,-45.50,-45.50
-8.64,0.22,3.35,-45.92,-45.92,-45.92
-8.51,-0.22,3.17,-42.00,-42.00,-42.00
-8.54,-0.60,2.98,-34.79,-34.79,-34.79
-8.59,-0.81,2.84,-28.28,-25.97,-25.97
-8.70,-0.99,2.62,-19.11,-19.11,-19.11
-8.72,-1.12,2.43,-7.28,-7.28,-7.28
-8.63,-0.94,2.28,5.53,5.53,5.53
-8.95,-0.75,2.21,8.40,8.40,8.40
-9.43,-0.75,2.32,10.57,10.57,10.57
-10.07,-0.69,2.41,11.27,11.27,11.27
-10.82,-0.53,2.53,10.64,10.50,10.50
-11.08,-0.53,2.57,7.84,7.84,7.49
-11.35,-0.65,2.55,5.67,5.67,5.46
-11.29,-0.64,2.53,4.83,4.83,4.69
-10.82,-0.34,2.47,3.22,3.22,2.87
-10.05,-0.05,2.44,-1.26,-2.73,-2.73
-9.26,0.08,2.44,-7.77,-8.40,-8.40
