aX,aY,aZ,gX,gY,gZ
-9.84,-1.22,3.39,1.89,1.89,2.38
-9.73,-1.18,3.44,5.81,5.81,5.81
-9.68,-0.99,3.39,8.75,8.82,8.82
-9.56,-0.94,3.32,8.75,8.75,8.40
-9.54,-0.95,3.06,7.77,7.77,7.56
-9.46,-0.99,2.91,5.46,5.46,4.41
-9.31,-1.09,2.82,-1.05,-1.05,-1.05
-9.26,-1.50,2.72,-6.02,-6.02,-6.58
-9.23,-2.03,2.57,-8.89,-8.89,-8.89
-9.40,-2.43,2.42,-8.68,-8.68,-8.54
-9.77,-3.13,2.32,-6.30,-5.67,-5.67
-9.85,-3.33,2.22,2.31,2.31,3.15
-9.13,-1.95,2.51,0.91,0.91,0.91
-8.98,-1.96,2.47,-2.45,-2.45,-2.45
-8.83,-1.94,2.46,-4.41,-4.41,-4.41
-8.89,-2.15,2.42,-4.76,-4.76,-4.76
-8.81,-2.22,2.46,-5.11,-5.25,-5.25
-8.82,-2.44,2.58,-9.38,-10.01,-10.01
-8.85,-2.76,2.49,-11.06,-11.06,-11.27
-8.71,-3.00,2.37,-11.55,-11.55,-11.55
-8.37,-2.97,2.39,-13.86,-13.86,-13.86
-8.37,-3.88,2.53,-19.18,-19.18,-19.18
-8.62,-4.65,2.39,-16.31,-16.31,-16.31
-8.49,-5.04,2.31,-9.31,-9.31,-9.31
-8.27,-4.74,2.31,-7.56,-7.56,-7.56
-8.15,-4.50,2.26,-12.67,-13.44,-13.44
-8.38,-5.14,2.16,-16.80,-16.80,-16.80
-8.39,-5.73,2.00,-14.14,-11.41,-11.41
-8.40,-6.00,1.90,-5.74,-4.62,-2.38
-8.28,-5.52,1.89,3.22,3.50,3.50
-8.27,-5.17,1.97,4.27,4.27,4.27
-8.20,-4.93,1.92,3.08,3.08,3.08
-8.07,-4.79,1.85,1.12,0.84,0.84
-7.98,-4.85,1.89,-2.10,-2.10,-2.38
-8.08,-5.15,1.77,-3.01,-3.01,-2.94
-8.09,-5.26,1.75,-2.73,-2.45,-2.45
-8.03,-5.24,1.77,-1.33,-1.33,-0.77
-8.04,-5.23,1.85,0.35,0.35,0.35
-8.06,-5.32,1.77,2.10,2.10,2.10
-7.89,-5.16,1.60,0.84,0.35,0.35
-8.21,-5.48,1.67,-4.83,-5.81,-5.81
-8.55,-5.78,1.31,-14.21,-14.21,-15.05
-8.66,-5.85,1.22,-19.32,-19.32,-19.88
-8.56,-5.96,1.08,-23.80,-24.29,-24.29
-8.59,-6.45,0.89,-30.24,-30.24,-30.80
-8.60,-6.77,0.70,-33.46,-33.46,-33.60
-8.60,-6.99,0.70,-32.62,-32.62,-32.27
-8.48,-6.96,0.72,-29.61,-28.28,-27.58
-8.22,-6.87,0.78,-22.19,-22.19,-22.19
-7.89,-6.42,0.72,-16.52,-15.68,-15.68
-7.39,-5.82,0.75,-10.01,-10.01,-9.59
-7.14,-5.50,0.76,-7.77,-7.70,-7.70
-7.27,-5.46,0.71,-6.44,-6.37,-6.37
-8.15,-5.33,0.85,-11.06,-11.06,-11.83
-8.62,-5.38,0.67,-16.87,-16.87,-17.71
-8.86,-5.41,0.23,-23.24,-23.24,-23.24
-8.96,-5.28,-0.03,-26.11,-26.11,-26.11
-9.10,-5.24,-0.24,-29.68,-30.66,-30.66
-9.23,-5.16,-0.42,-33.95,-33.95,-35.14
-9.31,-4.88,-0.60,-39.34,-39.97,-39.97
-9.25,-4.80,-0.83,-46.76,-46.76,-47.60
-9.33,-4.98,-1.10,-51.73,-53.41,-54.11
-9.38,-5.21,-1.35,-57.96,-58.73,-58.73
-9.38,-5.26,-1.23,-66.64,-66.64,-67.62
-9.41,-5.06,-1.01,-73.08,-75.60,-76.86
-9.27,-5.02,-0.67,-83.51,-84.77,-84.77
-9.11,-5.20,-0.54,-94.85,-94.85,-95.55
-8.84,-5.96,-0.55,-97.16,-97.16,-96.74
-8.41,-6.83,-0.73,-89.11,-89.11,-89.11
-7.66,-7.69,-0.60,-70.28,-70.28,-67.27
-7.01,-7.91,-0.34,-44.38,-44.38,-44.38
-6.30,-7.53,0.20,-21.91,-21.91,-21.91
-5.91,-6.82,0.82,2.38,2.38,2.38
-5.69,-6.36,1.00,14.00,14.00,14.00
-5.95,-5.69,1.13,18.34,18.34,18.34
-6.20,-5.64,1.21,18.48,18.34,18.34
-6.52,-6.22,1.12,18.41,18.41,18.41
-6.80,-6.34,1.29,19.95,19.95,20.09
-7.17,-6.45,1.25,21.28,21.28,21.28
-7.46,-6.42,1.13,21.49,21.49,21.49
-7.62,-6.20,0.86,21.42,21.42,21.42
-7.63,-5.85,0.86,18.55,18.55,18.55
-7.74,-5.61,1.10,14.00,13.09,13.09
-8.08,-5.33,1.19,5.11,3.92,3.92
-8.41,-5.60,0.94,-5.32,-5.32,-6.30
-8.71,-5.63,0.77,-10.92,-12.81,-13.79
-9.40,-5.58,0.70,-20.72,-21.91,-21.91
-9.79,-5.50,0.50,-35.42,-35.42,-37.10
-10.25,-5.52,0.50,-48.23,-48.23,-49.63
-10.33,-5.65,0.45,-55.86,-58.03,-58.87
-10.12,-5.90,0.10,-64.47,-64.47,-64.47
-9.71,-5.98,-0.32,-70.91,-71.75,-71.75
-9.19,-6.05,-0.47,-76.23,-79.38,-79.38
-8.82,-6.64,-0.79,-84.21,-85.05,-86.52
-8.78,-7.13,-1.26,-89.60,-89.60,-89.74
-8.49,-7.04,-1.36,-90.79,-90.79,-90.79
-7.97,-6.81,-1.26,-95.13,-95.13,-95.13
-7.46,-6.50,-1.16,-100.31,-100.31,-100.3
-6.83,-6.13,-1.13,-109.34,-109.34,-109.3
-5.97,-6.17,-1.22,-116.20,-116.20,-116.2
-5.01,-6.38,-1.12,-121.45,-121.45,-121.4
