aX,aY,aZ,gX,gY,gZ
-6.30,2.23,-7.26,2.31,2.31,2.31
-6.16,2.31,-7.38,3.29,3.36,3.36
-6.50,2.38,-7.19,4.34,4.34,4.34
-6.21,2.58,-7.24,2.10,2.10,2.10
-5.94,2.43,-7.36,0.56,0.56,0.56
-6.13,2.28,-7.31,1.61,1.89,1.89
-6.27,2.43,-7.31,1.61,1.61,1.12
-6.27,2.48,-7.38,0.00,-0.21,-0.21
-6.41,2.42,-7.27,-1.47,-1.47,-1.68
-6.25,2.54,-7.38,-3.57,-4.62,-5.11
-6.02,2.45,-7.34,-7.56,-7.56,-8.33
-6.09,2.24,-7.11,-8.54,-8.54,-8.54
-6.18,2.16,-7.16,-6.72,-6.72,-6.72
-6.00,2.01,-7.17,-4.41,-4.41,-4.41
-5.99,2.00,-7.08,-0.21,0.42,0.42
-6.32,2.36,-7.10,6.65,6.65,6.65
-6.44,2.37,-7.21,7.70,7.70,7.70
-6.59,2.45,-7.19,6.58,5.81,5.81
-6.49,2.56,-7.17,3.71,2.38,2.38
-6.22,2.65,-7.31,-1.47,-1.47,-1.47
-5.97,2.65,-7.11,-8.33,-8.33,-8.33
-5.85,2.38,-7.16,-10.22,-10.22,-10.22
-6.01,2.09,-7.43,-7.35,-6.72,-6.72
-6.15,2.07,-7.19,-1.82,-1.82,-1.40
-6.21,2.16,-7.20,0.00,0.00,0.84
-6.46,2.31,-7.37,1.68,1.68,1.61
-6.47,2.52,-7.10,0.42,0.42,0.21
-6.30,2.38,-6.92,-1.54,-1.54,-1.75
-5.98,2.16,-7.16,-1.40,-1.40,-1.26
-5.62,2.21,-7.13,-1.47,-1.47,-1.47
-5.70,2.18,-7.14,-1.47,-0.49,-0.49
-5.85,2.06,-7.45,2.10,2.73,3.78
-5.92,2.37,-7.52,6.44,6.44,6.44
-6.14,2.43,-7.44,6.79,6.79,6.79
-6.62,2.54,-7.49,6.65,6.30,6.30
-6.64,2.79,-7.38,3.43,2.80,2.80
-6.27,2.73,-7.36,-2.45,-2.45,-2.45
-6.08,2.54,-7.54,-5.39,-5.60,-5.60
-6.10,2.47,-7.41,-6.30,-6.37,-6.37
-6.07,2.34,-7.30,-6.44,-6.44,-6.16
-6.17,2.29,-7.09,-1.33,-1.33,-1.33
-6.11,2.35,-7.22,1.40,1.54,1.54
-6.09,2.28,-7.14,3.36,3.50,3.50
-6.11,2.45,-7.14,2.10,2.10,2.10
-6.09,2.41,-7.26,2.38,2.52,2.52
-5.91,2.51,-7.21,2.31,1.68,1.68
-5.93,2.51,-7.17,0.49,0.07,0.07
-6.13,2.38,-7.36,0.14,0.14,0.07
-5.91,2.68,-7.42,-1.61,-1.61,-1.89
-5.73,2.58,-7.30,-4.34,-4.34,-4.34
-6.18,2.46,-7.28,-4.41,-4.20,-4.20
-6.55,2.60,-7.23,-3.64,-3.43,-3.43
-6.51,2.47,-7.05,-3.36,-3.36,-3.36
-6.52,2.29,-7.19,-1.82,-1.82,-1.82
-6.54,2.33,-7.07,-0.21,-0.21,-0.21
-6.53,2.27,-6.92,0.28,0.28,0.70
-6.17,2.24,-7.09,2.17,2.17,2.17
-5.91,2.21,-7.31,3.64,3.78,3.78
-5.97,2.17,-7.25,4.62,4.83,4.83
-6.09,2.34,-7.27,5.32,5.32,5.32
-6.14,2.57,-7.48,3.85,3.85,3.50
-6.10,2.73,-7.30,1.33,0.21,-0.28
-6.07,2.65,-7.30,-2.31,-2.31,-3.29
-6.19,2.54,-7.26,-4.62,-4.62,-4.83
-6.32,2.31,-6.92,-4.97,-4.97,-4.97
-6.31,2.23,-6.96,-3.71,-3.71,-3.71
-6.09,2.19,-7.15,-2.03,-2.03,-2.03
-5.98,2.07,-7.12,0.00,1.26,1.26
-6.06,2.07,-7.04,3.36,3.85,4.90
-6.11,2.16,-7.33,7.28,7.84,7.84
-6.11,2.46,-7.45,9.10,9.10,8.89
-6.27,2.53,-7.34,7.14,7.14,6.86
-6.48,2.69,-7.28,5.39,4.55,4.13
-6.29,2.76,-7.31,1.75,1.75,0.14
-6.15,2.60,-7.17,-2.03,-2.03,-2.31
-6.30,2.37,-7.32,-3.64,-3.64,-3.64
-6.24,2.30,-7.56,-3.78,-3.78,-3.85
-6.10,2.33,-7.34,-4.41,-4.69,-4.83
-6.17,2.15,-7.26,-4.48,-4.48,-4.27
-6.22,2.18,-7.45,-2.10,-2.10,-2.10
-6.25,2.24,-7.21,-0.35,-0.07,-0.07
-6.45,2.06,-7.21,1.26,2.10,2.10
-6.61,1.95,-7.56,6.02,6.02,6.02
-6.64,2.26,-7.79,10.36,10.50,10.50
-6.86,2.43,-7.81,10.92,11.13,11.13
-7.27,2.30,-8.84,13.51,13.58,13.58
-7.49,2.73,-9.46,11.20,10.50,10.50
-8.07,3.16,-9.46,6.72,5.88,4.76
-8.48,3.71,-10.13,-5.46,-5.46,-7.00
-8.57,3.83,-10.42,-14.84,-16.38,-16.38
-8.71,3.48,-9.98,-27.44,-27.44,-28.42
-9.16,3.59,-9.75,-35.00,-35.00,-36.19
-9.21,3.49,-9.63,-45.36,-45.36,-45.36
-8.98,3.13,-8.99,-49.91,-49.91,-49.91
-8.25,2.66,-8.76,-50.33,-50.33,-50.33
-7.61,2.61,-8.54,-50.19,-50.19,-49.56
-7.01,1.70,-7.59,-42.21,-42.21,-42.21
-6.76,1.64,-6.99,-30.10,-28.70,-28.70
-7.26,1.92,-6.82,-20.51,-19.04,-19.04
-6.91,2.04,-6.25,-8.75,-8.75,-7.98
-6.49,2.17,-6.12,-5.11,-5.11,-4.76
-7.23,2.38,-5.66,-3.36,-3.36,-3.08
-7.42,2.64,-4.80,-2.73,-2.73,-3.01
-7.29,2.95,-4.73,-5.53,-5.53,-6.02
-7.39,2.56,-4.95,-11.41,-11.41,-11.41
-7.34,2.49,-3.65,-16.66,-16.66,-16.66
-7.76,2.09,-3.77,-16.38,-16.38,-16.38
-6.54,1.27,-3.38,-20.16,-20.16,-20.65
-7.03,1.92,-3.84,-20.16,-19.04,-19.04
-6.98,1.90,-3.93,-13.79,-12.88,-12.88
-6.95,2.45,-3.02,-10.78,-11.06,-11.06
-7.73,2.81,-3.16,-14.84,-14.84,-15.40
-7.92,2.95,-2.98,-19.88,-21.56,-22.26
-7.53,2.75,-2.08,-24.57,-24.57,-24.36
-7.28,2.40,-2.02,-22.96,-22.96,-22.54
-6.70,2.44,-2.21,-21.98,-21.98,-21.98
-6.59,2.55,-1.71,-22.68,-23.03,-23.03
-7.70,2.99,-1.63,-24.85,-24.85,-25.90
-7.98,3.59,-1.54,-30.38,-30.38,-31.22
-8.23,3.44,-0.80,-35.77,-35.77,-35.77
-8.70,3.08,-1.03,-34.23,-34.09,-34.09
-8.63,3.41,-0.83,-35.49,-35.49,-35.49
-8.52,2.86,0.07,-33.46,-33.46,-33.46
-7.89,2.34,1.04,-30.03,-29.05,-29.05
-7.39,2.12,0.91,-21.77,-20.86,-20.86
-8.17,2.80,0.97,-18.20,-18.06,-18.06
-9.22,3.13,1.41,-17.36,-17.36,-16.94
-9.21,2.68,1.48,-13.79,-13.79,-13.79
-8.90,2.57,1.36,-11.97,-11.83,-11.83
-9.47,2.66,1.25,-10.08,-7.56,-7.56
-8.86,2.92,1.09,-0.98,-0.98,-0.98
-8.44,3.29,1.11,0.35,0.35,0.35
-9.05,2.95,1.18,1.54,1.54,2.03
-8.76,2.99,1.11,6.37,6.37,6.37
-8.90,3.50,1.00,4.90,4.48,4.48
-9.49,3.55,1.15,2.87,2.87,2.80
-9.08,3.40,1.26,2.03,2.03,2.03
-8.91,3.68,1.05,-1.26,-1.75,-1.75
-9.24,3.57,1.03,-4.69,-4.62,-4.62
-9.07,3.41,1.13,-4.83,-5.04,-5.04
-8.71,3.73,1.14,-8.26,-8.96,-8.96
-8.65,2.97,1.61,-14.98,-14.98,-14.63
-8.18,2.32,1.87,0.63,0.63,0.63
-8.26,2.32,1.38,4.76,4.76,4.76
-8.81,2.47,0.92,8.12,8.12,8.12
-9.04,2.51,1.15,11.55,11.76,11.76
-9.10,2.62,1.03,12.39,12.53,12.53
-8.83,1.95,0.45,15.40,16.38,16.38
-8.17,1.84,0.30,22.47,22.47,22.47
-8.30,2.41,0.15,30.38,31.50,31.50
-8.67,1.83,-0.31,38.92,38.92,38.92
-8.77,1.71,-0.78,48.30,48.30,48.30
-8.93,3.60,-0.83,45.78,45.78,45.78
-9.39,3.50,-1.14,40.18,40.18,40.18
-9.48,2.82,-1.19,37.17,37.17,37.17
-9.41,4.11,-1.60,27.16,25.55,25.55
-9.05,4.53,-1.90,17.29,12.53,12.53
-9.08,3.61,-1.75,5.74,3.08,3.08
-8.89,3.33,-1.26,-1.12,-2.03,-4.06
-8.35,3.80,-1.56,-8.68,-9.38,-9.38
-8.16,2.53,-1.56,-7.42,-7.42,-7.42
-8.14,1.96,-1.12,4.13,5.18,5.18
-9.03,3.10,-1.87,15.12,16.45,17.29
-9.39,3.05,-1.63,20.86,20.86,20.86
-9.26,4.45,-1.97,15.19,14.42,14.42
-9.06,3.61,-2.23,11.90,11.90,12.18
-9.15,3.01,-2.24,17.71,17.71,17.71
-9.01,4.05,-2.72,18.62,18.27,18.27
-8.52,3.82,-2.79,16.38,15.96,15.96
-8.23,2.75,-2.60,16.87,35.56,17.99
-8.50,3.39,-2.89,18.27,17.29,16.80
-8.44,3.91,-3.52,13.79,13.79,13.02
-8.42,2.90,-3.47,14.00,14.00,14.56
-8.57,2.80,-3.41,20.02,20.72,20.72
-8.59,3.48,-3.87,22.61,22.61,22.61
-8.21,4.10,-5.12,14.70,14.70,14.70
-7.70,3.20,-5.34,15.47,17.08,17.08
-7.80,2.36,-5.05,23.87,23.87,24.99
-8.12,3.50,-5.05,29.75,29.75,29.82
-8.21,3.43,-5.10,29.54,29.54,29.54
-8.25,3.27,-4.93,29.05,28.28,28.28
-7.70,3.97,-5.25,21.84,20.58,20.58
-7.40,3.29,-6.28,13.72,13.79,13.79
-6.47,3.22,-6.58,26.11,26.11,26.18
-6.99,2.73,-6.44,27.72,27.72,27.72
-7.11,3.30,-6.49,24.15,24.15,24.15
-6.59,2.46,-7.24,16.94,16.94,16.94
-6.51,2.23,-7.03,19.53,19.53,19.53
-5.97,2.11,-7.65,21.07,21.07,21.07
-6.29,1.42,-7.77,28.84,28.84,28.84
-6.31,1.79,-7.74,38.71,39.34,39.34
-6.08,2.19,-8.63,41.23,41.23,41.23
-5.93,2.09,-8.79,42.14,42.00,42.00
-5.79,2.57,-8.46,38.36,37.31,37.31
-5.76,2.81,-8.64,26.74,26.74,25.06
-5.48,2.84,-8.58,16.31,12.74,11.20
-5.20,2.54,-8.35,4.55,4.55,1.12
-4.62,2.16,-8.22,-3.15,-3.15,-4.62
-4.39,1.50,-8.88,-3.36,-3.36,-2.38
-4.26,0.67,-8.95,3.99,7.14,8.68
-3.96,0.79,-8.79,16.66,16.66,20.86
-4.01,0.74,-9.35,27.93,27.93,29.54
-4.27,0.54,-9.94,43.40,43.40,44.73
-4.48,0.97,-10.06,51.03,51.03,51.03
