aX,aY,aZ,gX,gY,gZ
-8.99,-2.18,0.94,26.53,26.53,26.53
-9.97,-2.48,1.23,26.74,26.74,26.74
-10.72,-2.80,0.90,30.66,30.66,30.66
-9.30,-1.75,0.94,44.73,44.87,44.87
-8.48,-1.18,1.21,34.86,34.86,33.53
-9.03,-1.21,1.11,24.57,24.57,23.31
-9.31,-1.19,0.82,15.05,15.05,15.05
-9.63,-1.28,0.66,10.99,10.08,10.08
-10.01,-1.42,0.75,6.30,6.30,6.30
-10.28,-1.44,0.79,3.78,3.78,3.78
-10.31,-1.54,0.66,2.87,2.52,2.52
-10.21,-1.67,0.62,2.73,2.73,3.01
-10.17,-1.96,0.67,4.83,4.83,4.83
-10.14,-2.00,0.63,7.77,7.77,7.77
-10.00,-1.79,1.02,9.10,9.10,9.10
-9.93,-1.91,1.04,10.01,10.01,10.01
-9.88,-1.94,1.10,10.85,10.85,10.85
-9.68,-1.78,1.27,11.48,11.55,11.55
-9.42,-1.74,1.36,12.18,12.32,12.32
-9.38,-1.85,1.34,12.95,13.30,13.30
-9.23,-1.71,1.39,14.07,14.07,14.07
-9.07,-1.55,1.39,11.27,10.99,10.99
-9.42,-1.71,1.22,10.64,10.64,10.71
-9.49,-1.61,1.15,10.99,10.99,10.99
-9.63,-1.64,1.13,10.08,10.08,10.08
-9.84,-1.76,1.04,9.73,9.73,9.80
-9.92,-1.75,0.92,9.87,9.94,9.94
-9.94,-1.78,0.98,10.43,10.50,10.50
-9.97,-1.74,1.01,10.85,10.85,10.85
-9.75,-1.60,0.99,10.92,10.78,10.78
-9.65,-1.59,0.96,10.43,10.01,10.01
-9.57,-1.48,0.98,9.38,9.38,9.38
-9.45,-1.43,1.05,7.77,7.77,7.77
-9.56,-1.52,1.08,6.65,6.44,6.44
-9.71,-1.42,1.05,5.67,5.67,5.53
-9.73,-1.45,1.08,5.11,5.04,5.04
-9.76,-1.56,1.01,4.90,4.90,4.83
-9.66,-1.44,1.08,4.48,4.48,4.20
-9.67,-1.41,1.19,2.87,2.87,2.66
-9.77,-1.43,1.34,1.54,1.54,1.40
-10.12,-1.59,1.14,1.54,1.54,1.89
-10.09,-1.65,1.13,4.97,4.97,4.97
-9.96,-1.55,1.15,7.42,7.42,7.42
-10.14,-1.35,1.21,7.42,7.00,7.00
-10.09,-1.00,1.47,4.48,3.22,3.22
-10.18,-0.99,1.64,-1.19,-1.68,-1.68
-10.77,-0.85,1.95,-6.51,-6.51,-6.51
-10.65,-0.67,2.00,-10.99,-11.48,-11.48
-10.70,-0.93,2.08,-15.89,-16.52,-16.52
-10.27,-0.72,2.07,-20.44,-21.07,-21.07
-9.90,-0.63,2.39,-26.11,-26.11,-26.39
-9.68,-0.73,2.46,-26.81,-26.74,-26.53
-9.20,-0.53,2.73,-25.97,-25.97,-25.48
-9.27,-0.81,3.32,-13.09,-13.09,-11.55
-9.58,-0.79,3.35,-1.54,-1.54,-1.54
-10.83,-0.78,3.40,31.22,33.74,39.06
-10.85,-0.33,3.42,51.59,53.90,53.90
-10.73,0.32,3.46,72.87,74.48,74.48
-10.68,1.24,3.30,80.71,82.95,82.95
-10.86,1.93,3.33,85.61,86.10,86.87
-11.72,3.54,2.90,85.05,84.42,84.42
-11.58,4.30,3.01,75.60,75.60,73.85
-11.61,4.99,2.92,58.73,58.73,56.56
-11.64,5.16,2.65,42.63,42.63,40.81
-11.16,5.29,2.64,30.94,26.39,24.22
-11.03,5.71,2.67,12.11,7.56,5.39
-10.92,5.58,2.52,-4.06,-4.06,-8.82
-10.69,5.43,2.36,-16.31,-16.31,-20.65
-10.75,5.49,2.34,-30.38,-30.38,-30.38
-10.79,5.31,2.20,-35.49,-35.98,-35.98
-10.12,5.28,2.38,-39.62,-39.62,-39.90
-9.22,5.31,2.52,-41.65,-42.35,-42.35
-8.82,5.47,2.79,-46.62,-46.62,-46.83
-8.34,5.34,2.85,-49.07,-49.07,-49.07
-8.14,5.38,3.15,-50.82,-50.82,-50.82
-8.12,4.90,3.41,-48.72,-46.97,-46.97
-7.70,5.04,3.53,-41.02,-41.02,-40.74
-6.37,5.58,4.08,-45.71,-45.71,-45.71
-5.96,5.17,4.45,-45.08,-45.08,-45.08
-3.84,6.06,4.66,-41.51,-41.51,-42.28
-3.50,5.57,4.56,-44.31,-44.31,-44.31
-3.23,5.54,4.41,-39.69,-39.69,-39.69
-2.34,5.95,4.63,-40.60,-40.60,-40.60
-2.72,5.82,4.92,-41.65,-41.65,-41.65
-2.67,5.76,5.01,-37.73,-37.73,-37.73
-1.74,6.24,5.33,-37.52,-37.52,-37.52
-1.81,6.79,5.91,-42.56,-42.91,-42.91
-1.28,6.22,5.93,-44.24,-44.24,-44.73
-0.95,6.36,6.25,-48.58,-48.58,-48.72
-1.19,5.95,6.36,-48.51,-47.88,-47.88
-0.73,5.28,6.18,-45.92,-45.92,-45.50
-0.31,5.16,6.55,-42.98,-42.98,-42.98
0.16,5.08,6.71,-40.11,-40.11,-40.11
