aX,aY,aZ,gX,gY,gZ
-6.13,3.24,-7.39,41.16,41.16,41.16
-5.98,3.15,-7.46,38.85,38.85,38.85
-5.52,2.84,-7.42,37.87,37.87,37.87
-5.13,2.65,-7.94,38.50,38.57,38.57
-5.01,2.56,-8.38,39.13,39.20,38.99
-5.58,2.55,-8.56,35.77,35.77,35.77
-5.56,2.22,-8.47,35.70,35.70,35.70
-5.80,2.03,-8.68,39.20,39.55,39.55
-5.86,2.39,-8.86,40.88,40.60,40.60
-5.77,2.82,-9.18,38.64,38.01,37.24
-5.36,2.51,-9.50,35.98,35.98,35.98
-5.33,2.18,-9.49,38.15,38.50,38.50
-5.48,2.47,-9.48,38.22,37.80,37.80
-5.56,3.06,-9.62,33.46,33.46,32.55
-5.25,3.11,-9.75,22.82,21.77,21.77
-5.12,2.72,-9.43,14.70,14.70,14.70
-5.08,2.34,-9.38,11.20,11.20,11.20
-4.87,2.12,-9.67,10.99,11.13,11.13
-4.96,2.22,-9.80,12.39,12.39,12.39
-4.69,2.64,-9.71,13.30,13.16,13.16
-4.33,2.42,-9.75,9.87,9.87,9.38
-4.29,2.55,-9.76,4.97,4.97,4.97
-4.49,2.64,-9.30,-2.94,-3.78,-3.78
-4.56,2.50,-8.98,-6.93,-7.98,-7.98
-4.36,1.90,-8.72,-7.70,-7.42,-6.65
-4.00,1.29,-8.76,-2.94,-2.94,-2.94
-4.13,1.88,-8.50,7.42,7.42,7.42
-4.01,2.11,-8.97,6.86,6.65,6.65
-4.05,2.16,-9.12,5.67,5.11,5.11
-4.46,2.19,-8.96,3.85,3.71,3.71
-4.54,2.14,-9.11,2.17,2.17,2.10
-4.47,2.01,-9.20,1.05,0.63,0.42
-4.28,1.94,-9.25,-0.63,-1.05,-1.26
-4.30,1.98,-9.10,-2.10,-2.10,-2.66
-4.27,1.97,-8.89,-3.15,-3.15,-3.22
-3.94,1.89,-8.80,-2.59,-2.38,-2.24
-3.56,1.64,-8.78,-1.19,-0.70,-0.49
-3.46,1.56,-8.78,0.42,0.63,0.63
-3.43,1.78,-8.73,0.70,0.35,0.35
-3.48,1.93,-8.65,-0.77,-1.26,-1.26
-3.49,1.83,-8.64,-1.89,-1.89,-1.89
-3.46,1.66,-8.76,-1.47,-1.47,-1.40
-3.57,1.73,-8.76,-0.28,-0.28,0.00
-3.91,1.80,-8.69,1.96,1.96,1.96
-3.91,1.87,-8.84,3.78,3.92,3.92
-3.72,1.87,-9.01,3.92,3.85,3.85
-3.92,1.83,-9.07,3.57,3.29,3.29
-4.16,1.94,-9.28,2.73,2.31,2.31
-4.13,2.28,-9.63,1.12,0.77,-0.07
-3.91,2.54,-10.04,-2.87,-3.71,-5.18
-3.87,2.37,-10.11,-8.40,-8.82,-8.82
-4.26,2.03,-9.74,-10.85,-10.78,-10.78
-5.10,2.25,-9.45,-9.45,-9.45,-9.59
-4.41,2.51,-9.93,-13.02,-13.02,-13.02
-4.09,2.62,-10.16,-15.40,-15.61,-15.61
-4.53,2.17,-10.27,-12.88,-12.88,-11.13
-4.74,2.04,-10.90,-4.69,-4.69,-2.73
-4.52,2.19,-11.27,4.34,4.34,4.34
-5.15,2.99,-10.74,3.08,2.17,2.17
-6.01,3.70,-10.33,-5.95,-7.49,-7.49
-5.67,3.58,-10.41,-19.81,-19.81,-19.81
-4.63,2.33,-10.24,-37.66,-37.66,-37.66
-4.53,2.25,-10.02,-34.93,-34.93,-34.93
-4.40,2.33,-9.86,-32.48,-32.48,-32.48
-4.70,2.52,-9.55,-29.54,-29.19,-29.19
-5.23,2.21,-9.11,-27.93,-27.37,-27.37
-5.32,1.86,-9.10,-25.55,-24.99,-23.52
-5.14,1.88,-9.19,-20.02,-19.46,-18.55
-5.32,2.92,-9.29,-18.69,-18.69,-19.39
-5.92,3.51,-9.00,-31.43,-31.43,-31.43
-5.61,2.65,-8.78,-39.97,-39.97,-39.97
-5.03,1.54,-8.50,-40.53,-40.32,-40.32
-5.12,2.10,-8.24,-39.69,-39.69,-39.55
-5.78,2.36,-7.48,-40.25,-40.25,-40.25
-5.67,1.83,-6.91,-39.76,-39.76,-39.76
-5.09,1.79,-6.77,-36.47,-37.03,-37.03
-5.19,2.40,-6.47,-40.25,-42.21,-42.21
-5.58,1.74,-5.42,-44.94,-44.94,-44.94
-5.70,1.05,-5.17,-39.76,-39.76,-39.76
-5.86,1.47,-4.87,-29.68,-29.68,-29.68
-5.56,1.36,-4.44,-24.71,-24.71,-24.71
-5.81,2.09,-3.97,-20.23,-20.23,-20.51
-7.40,2.87,-3.70,-23.73,-23.73,-23.73
-7.46,2.61,-3.33,-28.28,-28.28,-28.28
-6.97,2.87,-3.48,-27.93,-27.93,-28.14
-7.40,2.88,-2.65,-31.99,-31.99,-31.99
-7.36,2.22,-1.90,-32.97,-32.97,-32.97
-7.52,1.63,-1.76,-28.91,-28.91,-28.91
-8.06,2.17,-1.63,-21.28,-21.28,-21.28
-8.16,2.68,-1.18,-19.18,-18.76,-18.76
-7.81,2.55,-0.56,-16.94,-16.03,-16.03
-8.27,2.59,-0.34,-13.02,-11.48,-11.48
-8.74,2.68,-0.11,-10.15,-10.22,-10.22
-9.26,3.00,-0.01,-11.90,-13.37,-13.37
-9.36,3.24,-0.00,-15.82,-17.22,-17.22
-8.37,2.89,0.39,-18.41,-18.48,-18.76
-7.80,2.80,0.55,-18.83,-18.90,-18.90
-8.20,3.00,0.48,-18.76,-18.69,-18.69
-8.55,3.11,0.78,-18.69,-18.76,-18.83
-8.24,3.07,1.22,-19.46,-20.16,-20.16
-8.95,3.20,1.06,-22.26,-22.26,-22.26
-9.68,3.12,1.37,-23.31,-23.31,-23.31
-9.52,2.86,2.04,-22.54,-22.47,-22.47
-9.24,2.62,2.46,-19.67,-19.11,-19.11
-9.19,2.56,2.31,-13.09,-13.09,-13.09
-9.55,2.35,2.46,-6.72,-5.39,-5.39
-9.70,2.43,2.90,-2.45,-1.68,-1.68
-9.36,2.88,3.02,0.35,0.35,1.12
-8.80,3.32,2.99,4.27,4.69,4.69
-9.07,3.36,3.10,7.35,7.35,7.49
-9.47,3.23,3.14,7.07,6.58,6.30
-9.50,3.27,2.89,4.83,4.83,4.20
-9.13,3.30,2.54,3.99,3.99,3.99
-8.91,3.28,2.55,5.32,5.32,5.60
-9.26,3.42,2.49,5.60,5.60,5.60
-9.64,3.25,2.27,-0.28,-0.84,-0.84
-9.07,2.74,2.29,-0.28,-0.07,0.70
-8.47,2.68,1.95,4.48,4.48,4.90
-8.40,2.79,1.39,8.68,8.68,8.68
-8.99,2.82,1.37,9.10,9.10,9.10
-9.38,2.81,1.54,8.19,8.19,8.19
-9.17,2.77,1.35,8.19,8.19,8.19
-9.21,2.72,0.68,11.48,11.48,11.48
-9.68,3.06,0.66,10.50,10.50,10.50
-9.49,2.87,0.58,10.29,10.29,10.29
