aX,aY,aZ,gX,gY,gZ
-9.18,2.78,1.15,2.87,3.15,3.15
-9.46,2.81,1.19,3.71,3.78,3.78
-9.63,2.89,1.24,3.15,3.15,3.15
-9.57,2.90,1.21,2.31,2.31,2.31
-9.47,2.81,1.19,3.36,3.36,3.36
-9.46,2.81,1.23,3.43,3.43,3.43
-9.39,2.85,1.23,2.66,2.66,2.66
-9.31,2.85,1.23,1.82,1.82,1.82
-9.15,2.81,1.20,0.91,0.84,0.84
-9.14,2.73,1.20,-0.49,-0.49,-0.70
-9.22,2.68,1.16,-1.61,-1.61,-1.61
-9.27,2.65,1.17,-1.33,-1.40,-1.40
-9.35,2.68,1.17,-1.75,-1.75,-1.82
-9.46,2.59,1.15,-1.05,-1.05,-1.05
-9.39,2.53,1.14,-0.49,-0.21,-0.21
-9.42,2.58,1.12,-0.21,-0.21,-0.28
-9.41,2.60,1.08,-0.42,-0.42,-0.42
-9.31,2.60,1.06,-0.49,-0.56,-0.56
-9.36,2.60,1.04,-0.56,-0.49,-0.49
-9.44,2.67,1.05,-0.21,-0.21,-0.14
-9.38,2.72,0.97,-0.42,-0.42,-0.70
-9.43,2.67,1.01,-1.26,-1.26,-1.26
-9.54,2.67,1.02,-0.98,-0.98,-0.98
-9.43,2.74,0.97,-0.70,-0.63,-0.63
-9.39,2.73,0.98,-1.12,-1.54,-1.54
-9.37,2.69,0.97,-1.54,-1.54,-1.54
-9.30,2.73,0.95,-0.35,-0.35,-0.35
-9.37,2.74,1.01,-0.28,-0.28,-0.28
-9.38,2.70,1.01,-0.35,-0.35,-0.35
-9.39,2.68,1.00,-0.21,-0.21,-0.21
-9.51,2.75,1.06,0.56,0.63,0.63
-9.58,2.75,1.13,0.91,0.98,0.98
-9.54,2.71,1.10,0.84,0.91,0.91
-9.52,2.67,1.07,1.33,1.89,1.89
-9.56,2.86,1.12,3.22,3.64,3.64
-9.96,2.95,1.23,2.66,2.66,2.66
-10.13,2.82,1.14,0.91,0.98,0.98
-12.25,2.87,1.28,2.31,2.31,2.45
-11.70,3.08,1.37,3.15,3.15,3.15
-11.78,3.12,1.36,3.36,3.36,3.36
-11.78,2.98,1.46,4.20,4.27,4.27
-11.77,2.89,1.30,4.48,4.62,4.62
-11.48,2.83,1.10,6.23,6.30,6.30
