aX,aY,aZ,gX,gY,gZ
-9.87,1.33,1.15,3.15,3.22,3.22
-9.89,1.42,1.21,4.06,4.06,4.06
-9.84,1.46,1.25,5.18,5.18,5.18
-9.82,1.46,1.29,5.81,6.09,6.09
-9.79,1.56,1.30,6.79,6.79,6.86
-9.82,1.59,1.33,7.91,7.91,7.91
-9.72,1.60,1.34,8.26,8.40,8.40
-9.62,1.70,1.34,8.26,8.26,8.26
-9.66,1.78,1.32,7.70,7.70,7.70
-9.75,1.82,1.30,6.93,6.79,6.79
-9.67,1.79,1.28,5.67,5.67,5.39
-9.65,1.71,1.34,3.15,3.15,3.15
-9.74,1.67,1.37,2.24,2.24,2.24
-9.98,1.55,1.45,1.75,1.75,1.75
-10.13,1.40,1.45,1.19,1.19,1.19
-10.45,0.84,1.34,-2.94,-2.94,-2.94
-10.63,0.71,1.38,-3.15,-3.15,-3.08
-10.85,0.67,1.49,-3.22,-3.36,-3.43
-10.85,0.63,1.55,-4.41,-4.41,-4.48
-10.87,0.65,1.54,-6.79,-6.79,-7.07
-11.02,0.56,1.49,-10.36,-10.36,-10.36
-10.91,0.43,1.41,-15.96,-15.96,-15.96
-10.93,0.30,1.30,-22.05,-22.05,-22.05
-10.88,0.11,1.17,-31.15,-31.15,-31.15
-10.76,-0.19,1.07,-36.68,-38.50,-38.50
-10.65,-0.46,0.96,-44.24,-44.24,-46.20
-10.81,-1.03,0.48,-59.92,-60.62,-60.62
-10.85,-1.45,0.28,-64.82,-65.31,-65.31
-11.04,-1.95,0.06,-66.99,-66.99,-66.85
-11.02,-2.43,-0.11,-65.66,-65.66,-65.45
-10.56,-3.18,-0.39,-55.93,-54.04,-54.04
-10.37,-3.56,-0.53,-48.02,-48.02,-45.92
-10.06,-3.80,-0.70,-39.06,-39.06,-39.06
-10.19,-4.19,-0.84,-26.04,-26.04,-26.04
-10.21,-4.33,-0.90,-17.92,-16.52,-16.52
-10.49,-4.43,-0.98,-7.35,-6.02,-6.02
-9.76,-5.09,-1.19,11.55,12.67,13.16
-8.88,-5.52,-1.31,16.03,16.03,16.31
-8.25,-5.65,-1.24,17.15,17.15,17.15
-7.06,-5.81,-0.97,14.63,14.42,14.42
-6.03,-6.03,-0.60,6.72,6.72,6.23
-5.76,-6.25,-0.51,3.92,3.57,3.57
-5.06,-6.48,-0.35,0.14,0.14,-0.77
-4.48,-7.39,-0.15,-6.44,-6.72,-6.72
-3.92,-7.85,-0.08,-8.33,-8.33,-8.33
-3.68,-8.06,-0.05,-10.85,-10.85,-10.85
-3.18,-8.12,-0.15,-15.47,-15.47,-15.47
-2.87,-8.59,-0.23,-20.37,-20.37,-20.37
-2.40,-8.60,-0.34,-24.01,-24.01,-24.01
-2.01,-8.60,-0.39,-26.74,-26.74,-27.44
-1.58,-8.78,-0.46,-29.26,-29.26,-29.26
-1.18,-8.96,-0.56,-30.87,-30.87,-30.87
-0.90,-8.86,-0.66,-30.94,-30.94,-30.94
-0.73,-8.95,-0.71,-30.17,-29.89,-29.26
-0.12,-9.26,-0.80,-25.83,-25.20,-25.20
0.27,-9.37,-0.84,-19.46,-17.85,-17.01
0.36,-9.23,-0.88,-13.93,-13.93,-12.25
0.36,-9.13,-0.91,-9.03,-9.03,-9.03
0.71,-8.92,-0.99,-6.72,-6.72,-6.72
1.23,-8.61,-1.06,-7.07,-7.42,-7.42
1.64,-8.57,-1.08,-7.84,-7.98,-7.98
1.80,-8.56,-1.17,-7.70,-7.70,-7.70
2.31,-8.56,-1.17,-7.28,-7.14,-7.14
2.62,-8.45,-1.16,-6.65,-6.65,-6.79
2.61,-8.49,-1.08,-5.67,-5.67,-5.67
2.61,-8.60,-1.08,-3.64,-3.64,-3.64
2.70,-8.73,-0.90,-1.05,-1.05,-0.84
2.69,-8.82,-0.87,2.10,2.10,2.10
2.76,-8.77,-0.90,3.99,3.99,3.99
3.29,-8.64,-0.96,6.09,6.09,6.09
3.64,-8.66,-1.01,7.98,7.98,7.98
3.84,-8.80,-1.00,9.94,10.50,10.50
4.05,-8.76,-1.02,12.04,12.04,12.04
3.89,-8.68,-0.97,12.67,12.60,12.60
3.68,-8.60,-0.93,11.97,11.97,11.90
3.40,-9.80,-0.88,11.06,11.06,11.06
3.30,-8.48,-0.81,9.31,9.31,9.31
3.23,-8.42,-0.75,7.49,7.49,7.49
3.21,-8.55,-0.77,6.72,6.72,6.72
3.44,-8.63,-0.74,7.35,7.77,7.77
3.36,-8.69,-0.69,8.68,8.68,8.82
3.33,-8.51,-0.70,8.40,8.40,8.40
3.29,-8.35,-0.80,7.07,7.07,7.07
3.08,-8.41,-0.82,8.05,8.05,8.05
2.87,-8.33,-0.77,8.89,9.03,9.03
2.50,-8.13,-0.69,8.61,8.61,8.26
1.76,-8.27,-0.66,8.40,8.40,8.40
1.26,-8.32,-0.59,9.94,10.29,10.29
0.89,-8.11,-0.56,9.87,9.59,8.96
0.22,-8.15,-0.48,7.49,7.49,7.35
-0.37,-8.51,-0.40,8.61,8.61,8.61
-0.96,-8.82,-0.27,12.04,12.04,12.04
-1.82,-8.87,-0.22,12.95,12.95,12.95
-2.34,-8.66,-0.26,11.97,11.41,11.41
-3.23,-8.99,-0.22,11.69,11.69,12.11
-3.26,-9.14,-0.23,13.44,13.44,13.44
-3.41,-8.91,-0.23,12.95,12.95,12.95
-4.12,-9.09,-0.20,14.14,14.56,14.56
-4.06,-8.83,-0.21,15.54,15.54,15.54
-4.07,-8.47,-0.19,14.84,14.42,14.14
-4.42,-8.20,-0.18,13.37,13.16,13.09
-4.77,-8.01,-0.19,13.09,13.09,13.23
-5.21,-7.92,-0.02,15.26,15.26,15.26
-5.62,-7.81,-0.05,17.50,17.71,17.71
-5.68,-7.30,0.01,17.64,17.64,17.64
-6.61,-6.75,-0.04,18.48,19.53,19.53
-6.79,-6.73,0.09,22.12,22.54,23.45
-7.00,-6.35,0.30,25.62,25.76,25.76
-7.26,-5.92,0.42,27.02,27.02,27.16
-7.70,-5.80,0.46,28.21,28.77,28.77
-8.67,-5.67,0.65,31.99,32.48,32.48
-8.71,-5.04,0.58,33.81,33.81,33.81
-8.56,-4.33,0.50,30.80,30.80,30.31
-8.94,-4.25,0.66,27.93,27.93,27.93
-9.45,-4.02,0.77,25.83,25.83,25.55
-9.44,-3.76,0.81,23.10,22.75,22.75
-9.49,-3.41,0.79,19.81,19.18,19.18
-9.60,-2.97,0.80,13.37,13.37,13.09
-10.29,-3.06,1.00,12.25,12.25,12.25
-10.27,-3.14,1.01,12.74,12.74,13.23
-9.73,-2.57,0.88,12.04,12.04,12.04
-9.46,-1.81,0.65,7.49,6.93,6.93
-9.89,-1.88,0.77,6.23,6.23,6.65
-10.36,-1.81,0.88,10.50,10.50,11.06
-10.43,-1.20,0.87,13.93,13.93,14.35
-10.59,-0.59,0.86,16.52,16.52,16.52
-11.30,0.02,0.79,17.85,17.85,17.85
-11.62,0.43,0.58,17.36,17.36,17.36
-11.92,0.72,0.44,16.03,14.84,14.84
-11.71,0.79,0.22,12.25,11.62,11.62
-11.41,0.78,-0.06,5.32,4.69,4.69
-11.22,0.74,-0.15,0.98,0.98,0.98
-11.08,0.81,-0.13,-2.80,-2.80,-2.80
-10.77,0.98,-0.02,-5.32,-5.60,-5.60
-10.76,1.19,0.18,-6.65,-6.65,-6.65
-10.71,1.43,0.35,-6.23,-6.09,-6.09
-10.63,1.72,0.46,-5.74,-5.67,-5.67
-10.45,2.10,0.46,-5.74,-5.74,-5.88
-10.31,2.28,0.42,-6.09,-6.09,-6.16
-10.39,2.37,0.42,-5.53,-5.32,-5.32
-10.24,2.27,0.46,-2.94,-2.52,-2.52
-10.00,2.26,0.51,-0.84,-0.49,0.07
-9.81,2.43,0.52,1.19,1.54,1.54
-9.75,2.64,0.51,2.45,2.45,2.59
-9.68,2.70,0.46,2.59,2.59,2.59
-9.65,2.71,0.36,2.38,2.38,2.31
-9.72,2.75,0.32,1.89,1.89,2.03
-9.73,2.71,0.20,1.47,1.47,1.33
-9.81,2.76,0.14,0.84,0.49,0.35
-10.01,2.92,0.03,-0.56,-1.12,-1.26
-10.18,3.02,-0.09,-2.52,-2.87,-2.87
-10.14,3.01,-0.14,-5.04,-5.04,-5.25
-10.25,2.98,-0.14,-6.09,-6.02,-6.02
-10.14,2.78,-0.05,-6.30,-6.30,-6.23
-9.93,2.69,-0.00,-5.81,-5.81,-5.53
-9.80,2.57,0.12,-4.41,-4.41,-4.13
-9.86,2.48,0.24,-0.91,-0.91,-0.49
-9.94,2.41,0.34,2.80,2.80,3.36
-10.02,2.41,0.36,5.60,5.60,6.09
-10.16,2.36,0.38,9.59,9.59,10.01
-10.37,2.32,0.34,11.34,11.62,11.62
-10.67,2.06,0.28,13.72,13.72,13.72
-10.76,1.85,0.23,15.26,15.33,15.33
-10.94,1.82,0.22,14.63,14.42,14.42
-11.23,1.60,0.25,13.30,13.09,13.09
-11.17,1.37,0.30,9.73,9.73,9.17
-11.16,1.16,0.36,6.51,5.46,4.90
-11.10,0.89,0.38,2.03,0.84,0.14
-10.94,0.62,0.42,-2.73,-3.92,-4.48
-10.87,0.37,0.44,-7.14,-7.14,-8.54
-10.80,0.11,0.53,-11.34,-11.34,-11.62
-10.78,-0.15,0.59,-13.23,-13.79,-13.79
-10.86,-0.41,0.69,-15.05,-15.05,-15.54
-10.88,-0.74,0.77,-16.17,-16.17,-16.38
-11.07,-1.10,0.69,-17.36,-17.36,-17.36
-11.04,-1.45,0.57,-18.97,-18.97,-19.25
-10.98,-1.72,0.36,-23.03,-23.03,-23.03
-10.52,-2.43,0.11,-33.46,-33.46,-35.14
-10.53,-3.00,0.01,-39.27,-39.27,-39.27
-10.22,-3.61,-0.16,-45.01,-45.01,-45.01
-10.04,-4.43,-0.44,-50.40,-50.33,-50.33
-9.91,-5.03,-0.56,-48.65,-48.65,-48.37
-9.56,-5.47,-0.66,-45.36,-45.36,-44.80
-9.07,-5.89,-0.80,-39.55,-39.55,-37.87
-7.15,-6.69,-1.20,3.99,3.99,3.99
-6.83,-6.81,-1.21,22.89,22.89,22.89
-6.21,-6.59,-1.26,34.79,34.79,34.79
-5.27,-6.39,-1.19,45.71,45.71,45.71
-5.01,-6.64,-1.00,49.91,50.12,50.12
-4.64,-6.70,-0.90,50.40,49.91,49.70
-4.43,-6.83,-0.69,48.02,48.02,46.69
-4.01,-7.09,-0.56,44.31,44.31,43.82
-3.57,-7.56,-0.38,39.76,39.76,39.20
-2.53,-7.69,-0.17,34.30,34.30,33.53
-1.91,-7.85,0.01,27.51,27.51,26.60
-1.50,-8.22,0.19,21.49,21.49,20.79
-1.09,-8.68,0.49,15.26,15.26,15.26
-0.56,-8.79,0.67,10.99,9.38,9.38
-0.34,-8.81,0.90,4.06,4.06,1.96
-0.00,-8.70,0.96,-3.92,-3.92,-3.92
0.93,-8.83,0.93,-18.13,-18.13,-18.13
1.40,-8.65,0.82,-23.31,-23.31,-23.31
1.50,-8.61,0.78,-29.89,-29.89,-29.89
1.77,-8.41,0.34,-39.83,-39.83,-39.83
1.99,-8.60,0.12,-39.83,-39.55,-39.55
2.00,-8.77,0.07,-37.66,-37.66,-37.31
2.07,-8.64,-0.04,-35.21,-35.21,-35.07
2.26,-8.54,-0.28,-32.62,-32.62,-32.62
2.06,-8.86,-0.31,-28.00,-28.00,-28.00
2.11,-8.97,-0.36,-20.16,-20.16,-20.16
2.46,-8.95,-0.49,-15.54,-15.54,-15.54
2.60,-8.92,-0.53,-10.22,-10.22,-9.66
2.49,-8.75,-0.56,-7.00,-7.00,-7.00
2.13,-8.62,-0.59,-1.96,-1.96,-1.96
1.98,-8.62,-0.55,1.68,2.87,2.87
1.77,-8.49,-0.47,5.32,5.32,5.95
1.08,-8.28,-0.34,7.70,7.70,7.70
1.00,-8.12,-0.35,7.84,7.84,7.84
0.83,-8.12,-0.28,8.40,8.40,8.40
0.74,-8.05,-0.22,9.66,9.66,9.66
0.61,-7.87,-0.12,9.59,9.59,9.59
0.09,-7.88,-0.04,9.52,9.45,9.45
-0.53,-7.75,-0.06,9.03,8.75,8.75
-1.60,-7.82,0.04,8.96,8.96,8.96
-2.07,-7.82,0.10,7.49,7.49,7.49
-2.62,-7.40,-0.01,3.99,2.87,2.87
-3.70,-7.48,-0.04,0.28,-0.35,-0.35
-4.46,-7.64,-0.07,-1.68,-1.68,-1.68
-4.86,-7.70,-0.11,-2.87,-2.87,-2.87
-5.20,-7.56,-0.15,-4.27,-4.76,-4.76
-5.83,-7.42,-0.22,-5.95,-5.95,-5.81
-6.24,-7.66,-0.32,-2.45,-2.45,-2.45
-5.78,-7.41,-0.33,-0.70,-0.70,-0.28
-6.64,-7.29,-0.26,2.31,2.31,2.31
-7.00,-7.24,-0.26,9.03,9.03,9.03
-7.01,-6.99,-0.30,12.67,14.00,14.00
-7.89,-6.61,-0.18,18.62,18.62,20.09
-7.90,-6.07,-0.12,25.62,25.62,25.62
-8.11,-5.84,0.03,31.01,33.11,33.11
-8.48,-5.39,0.15,36.05,36.47,37.45
-9.42,-4.82,0.31,40.39,41.02,41.02
-9.51,-4.59,0.55,44.87,45.71,46.13
-9.56,-4.07,0.68,47.60,47.60,47.60
-9.51,-3.64,0.72,47.11,47.11,46.90
-9.46,-3.19,0.77,44.66,44.66,44.66
-9.55,-3.07,0.91,43.68,43.40,43.40
-9.55,-2.73,1.03,41.86,41.86,41.51
-9.34,-2.03,1.08,35.77,35.77,35.77
-9.51,-1.75,1.17,30.80,30.80,30.80
-10.10,-1.65,1.19,29.40,29.40,29.40
-10.26,-1.23,1.13,28.28,28.28,28.28
-10.16,-0.53,1.09,25.69,24.43,24.43
-10.31,0.05,0.95,20.51,19.53,19.53
-10.65,1.26,0.56,8.26,8.26,7.56
-10.96,1.70,0.55,3.64,3.64,3.22
-11.17,1.86,0.50,-0.84,-0.84,-0.84
-11.05,2.46,0.45,-3.92,-4.34,-4.34
-11.14,2.96,0.39,-8.40,-8.40,-8.82
-11.24,3.20,0.38,-10.78,-11.27,-11.34
-11.47,3.18,0.51,-11.69,-11.69,-11.83
-11.18,3.31,0.39,-11.97,-11.97,-11.97
-11.03,3.27,0.16,-12.25,-12.25,-12.25
-11.05,2.95,-0.02,-10.57,-10.57,-10.57
-11.00,2.70,-0.20,-7.77,-7.21,-7.21
-10.80,2.62,-0.30,-3.78,-3.29,-3.29
-10.61,2.64,-0.33,-0.98,0.14,0.14
-10.51,2.76,-0.36,2.38,2.73,3.43
-10.42,2.97,-0.23,6.16,6.51,6.51
-10.31,3.05,-0.12,9.66,9.66,10.15
-9.99,3.00,0.02,14.14,14.14,14.14
-9.83,3.09,0.11,17.01,17.01,17.50
-9.71,3.18,0.22,19.88,19.88,19.88
-9.57,3.50,0.27,21.07,21.07,21.07
-9.56,4.01,0.32,20.58,20.58,20.58
-9.51,4.35,0.40,18.90,18.90,18.76
-9.39,4.49,0.46,17.64,17.22,17.08
-9.22,4.55,0.53,15.68,15.68,15.33
-9.05,4.53,0.56,12.88,12.88,12.88
-9.05,4.51,0.52,10.78,10.78,10.78
-9.00,4.50,0.45,8.54,8.54,8.54
-9.02,4.42,0.37,5.67,5.67,5.67
-9.23,4.22,0.29,3.64,3.64,3.64
-9.57,4.03,0.20,0.84,0.56,0.56
-10.16,3.85,0.22,-0.91,-1.12,-1.33
-10.45,3.47,0.13,-2.94,-3.08,-3.08
-10.72,3.14,-0.04,-5.11,-5.11,-5.39
-11.00,2.79,-0.03,-6.86,-6.86,-6.86
-11.09,2.34,0.09,-6.93,-6.93,-6.93
-11.22,1.95,0.30,-6.23,-6.02,-6.02
-11.31,1.64,0.54,-4.90,-4.90,-4.48
-11.50,1.59,0.77,-3.43,-3.43,-3.22
-11.63,1.74,0.97,-3.15,-3.43,-3.43
-11.46,1.79,1.16,-10.36,-10.36,-10.36
-11.62,1.65,1.23,-15.47,-15.47,-16.31
-11.77,1.54,1.20,-24.57,-24.57,-24.57
-11.66,1.30,1.11,-30.73,-32.90,-32.90
-11.43,0.73,1.05,-40.32,-40.32,-41.37
-11.61,0.19,1.03,-46.97,-46.97,-46.97
-11.37,-0.59,0.84,-52.36,-52.36,-52.36
-11.23,-0.96,0.59,-55.23,-55.23,-55.23
-11.29,-1.48,0.52,-55.65,-55.30,-55.30
-11.02,-2.32,0.46,-53.27,-52.22,-52.22
-10.41,-3.07,0.39,-48.37,-48.37,-47.18
-10.09,-3.43,0.28,-42.84,-42.84,-42.84
-9.56,-3.89,0.10,-36.75,-35.84,-35.84
-9.46,-4.20,0.06,-29.33,-27.37,-27.37
-9.28,-4.36,-1.21,-21.21,-21.21,-21.21
-8.92,-4.72,-0.01,-15.54,-15.54,-14.77
-8.36,-4.80,-0.10,-9.94,-9.94,-9.94
-7.55,-4.99,-0.21,-7.42,-6.86,-6.86
-6.98,-5.25,-0.16,-3.99,-3.50,-3.50
-6.63,-5.34,-0.12,0.35,0.35,0.91
-6.46,-5.56,-0.01,3.15,3.71,3.71
-5.72,-5.55,0.02,3.92,3.36,3.36
-4.93,-5.56,-0.00,1.40,1.40,0.77
-4.80,-5.83,0.09,0.14,0.14,0.14
-4.32,-6.35,0.22,0.21,0.21,0.21
-3.45,-6.44,0.28,-1.12,-1.12,-1.12
-3.35,-6.79,0.33,-3.22,-3.22,-3.43
-3.35,-7.22,0.41,-5.32,-5.32,-5.60
-2.95,-7.56,0.39,-7.84,-7.84,-8.05
-3.11,-8.14,0.42,-8.54,-8.54,-8.54
-2.70,-8.60,0.38,-9.17,-9.31,-9.31
-2.46,-8.95,0.33,-10.71,-10.71,-10.99
-1.63,-8.84,0.22,-13.79,-13.79,-13.79
-1.14,-9.09,0.14,-17.29,-17.29,-17.29
-1.00,-9.80,0.18,-16.80,-16.59,-16.59
-0.49,-9.90,0.23,-14.77,-14.63,-14.63
-0.34,-9.90,0.31,-13.37,-13.37,-13.23
-0.28,-9.82,0.30,-12.60,-12.60,-12.60
0.11,-9.55,0.26,-13.30,-13.30,-13.30
0.31,-9.49,0.25,-13.65,-13.65,-13.65
0.70,-9.18,0.19,-14.77,-14.77,-14.77
1.03,-9.03,0.17,-16.66,-16.66,-16.66
1.55,-8.79,0.00,-18.48,-18.97,-18.97
1.97,-8.83,-0.13,-19.11,-19.11,-19.11
2.30,-8.82,-0.19,-19.04,-19.18,-19.18
2.39,-8.98,-0.27,-18.48,-18.27,-18.27
2.64,-8.87,-0.34,-17.78,-17.78,-17.78
3.08,-8.78,-0.48,-17.64,-17.57,-17.43
3.75,-8.55,-0.70,-16.87,-16.87,-16.73
