aX,aY,aZ,gX,gY,gZ
-8.94,-2.80,1.11,5.67,5.67,5.39
-9.18,-2.97,1.18,3.08,3.08,3.08
-9.56,-3.19,1.27,5.18,5.60,5.60
-9.58,-3.25,1.11,7.77,8.26,8.26
-9.51,-3.46,0.76,11.20,11.20,11.55
-9.43,-3.62,0.70,13.65,13.65,13.65
-9.38,-3.48,0.87,13.79,13.79,13.79
-9.32,-3.28,1.07,10.36,10.36,10.36
-9.28,-3.21,1.19,8.12,8.12,8.12
-9.57,-3.21,1.60,5.46,5.46,5.46
-9.60,-3.16,1.85,4.83,4.83,4.83
-9.40,-3.19,1.98,4.34,4.34,4.34
-9.10,-3.10,2.17,3.22,3.22,3.22
-9.15,-3.03,2.38,2.59,2.59,2.59
-9.24,-2.83,2.54,2.17,2.10,2.10
-9.18,-2.68,2.71,2.31,2.31,2.45
-9.11,-2.52,2.88,2.94,2.94,2.94
-9.09,-2.42,3.00,3.01,3.01,3.08
-9.01,-2.23,3.12,2.24,2.24,2.24
-8.97,-1.82,3.17,0.49,0.49,0.49
-8.99,-1.55,3.04,-3.57,-3.99,-3.99
-9.37,-1.89,2.98,-6.65,-6.65,-6.86
-10.11,-2.38,2.92,-6.02,-6.02,-6.02
-10.92,-2.92,2.90,-2.31,-1.40,0.42
-10.71,-2.53,2.75,5.81,5.81,6.30
-9.96,-2.09,2.49,6.79,6.79,6.79
-9.17,-1.67,2.38,4.06,2.80,2.80
-8.62,-1.09,2.40,-3.08,-3.99,-3.99
-8.48,-1.01,2.34,-12.81,-12.81,-13.65
-8.63,-1.33,2.31,-16.45,-17.15,-17.57
-9.10,-1.62,2.36,-18.13,-17.99,-17.99
-9.60,-1.98,2.43,-15.47,-15.47,-15.47
-9.86,-2.27,2.43,-7.42,-7.42,-7.42
-9.70,-2.23,2.39,-2.59,-1.26,-1.26
-9.37,-2.02,2.26,2.10,2.10,2.45
-9.27,-1.96,2.19,5.04,5.04,5.04
-9.21,-1.84,2.09,5.32,5.18,5.18
-9.26,-1.83,2.01,4.34,3.92,3.92
-9.46,-1.95,1.93,2.59,2.59,2.03
-9.63,-2.10,1.85,0.70,0.70,0.70
-9.65,-2.16,1.79,-0.91,-0.91,-0.91
-9.62,-2.19,1.68,-2.10,-2.10,-2.10
-9.46,-2.13,1.63,-3.08,-3.08,-3.15
-9.15,-2.07,1.56,-5.67,-5.67,-5.67
-9.10,-2.19,1.63,-7.49,-7.49,-7.49
-9.23,-2.35,1.65,-7.70,-7.49,-7.49
-9.51,-2.54,1.68,-5.95,-5.95,-5.95
-9.77,-2.66,1.71,-1.75,-1.19,-1.19
-9.78,-2.69,1.65,2.73,3.36,3.36
-9.62,-2.76,1.57,7.07,7.07,7.07
-9.34,-2.58,1.50,9.10,9.10,9.10
-9.12,-2.34,1.44,6.72,6.72,6.72
-9.18,-2.19,1.41,3.50,2.31,2.31
-9.32,-2.11,1.46,-1.26,-1.26,-2.52
-9.42,-2.17,1.45,-5.88,-5.88,-5.88
-9.58,-2.43,1.50,-10.71,-10.71,-10.71
-9.88,-2.60,1.56,-13.30,-13.30,-13.30
-9.87,-2.68,1.62,-16.24,-16.24,-16.24
-9.53,-2.59,1.61,-20.30,-21.42,-21.42
-9.01,-2.41,1.64,-29.26,-29.89,-29.89
