aX,aY,aZ,gX,gY,gZ
-7.84,-6.51,-1.40,-2.52,-2.73,-2.73
-7.86,-6.34,-1.43,-3.71,-3.71,-3.71
-7.85,-6.12,-1.45,-4.62,-4.62,-4.62
-7.85,-5.89,-1.45,-5.60,-5.60,-5.60
-7.84,-5.69,-1.41,-6.79,-6.79,-6.79
-7.86,-5.50,-1.41,-7.07,-7.14,-7.14
-7.48,-5.43,-1.53,-7.21,-7.21,-7.07
-7.12,-5.49,-1.57,-6.30,-6.30,-6.30
-7.20,-5.49,-1.57,-5.11,-4.62,-4.62
-7.25,-5.41,-1.60,-2.38,-2.38,-2.38
-7.08,-5.38,-1.69,-0.91,-0.56,-0.56
-7.27,-5.32,-1.79,0.70,0.70,0.91
-7.49,-5.24,-1.84,2.24,2.24,2.24
-7.69,-5.15,-1.85,3.01,3.01,3.01
-7.95,-4.97,-1.84,3.22,3.01,3.01
-8.16,-4.84,-1.88,2.31,2.31,1.89
-8.37,-4.75,-1.94,0.49,0.49,-0.21
-8.94,-4.80,-2.11,-5.04,-5.04,-5.04
-8.91,-4.87,-2.26,-8.68,-8.68,-8.75
-8.87,-4.88,-2.36,-9.52,-9.87,-10.08
-8.88,-4.91,-2.50,-10.99,-11.06,-11.06
-8.75,-4.94,-2.58,-12.18,-12.18,-12.25
-8.62,-4.79,-2.54,-12.25,-12.25,-12.25
-8.44,-4.56,-2.55,-12.11,-12.11,-12.04
-8.19,-4.50,-2.58,-12.04,-12.04,-12.04
-8.03,-4.39,-2.62,-11.55,-11.55,-11.55
-8.17,-4.21,-2.51,-10.22,-10.22,-10.22
-8.14,-4.02,-2.47,-9.38,-9.38,-9.38
-8.06,-3.89,-2.47,-9.17,-9.24,-9.24
-8.02,-3.85,-2.55,-9.24,-9.38,-9.31
-7.97,-3.86,-2.62,-9.31,-9.38,-9.24
-8.10,-3.85,-2.67,-9.17,-9.17,-9.31
-8.22,-3.87,-2.76,-9.38,-9.45,-9.45
-8.37,-3.93,-2.88,-10.08,-10.08,-10.08
-8.56,-3.98,-2.93,-10.71,-10.85,-10.99
-8.87,-4.02,-2.99,-11.27,-11.27,-11.41
-9.09,-4.08,-2.98,-11.76,-11.76,-11.83
-9.20,-4.10,-3.05,-12.18,-12.18,-12.39
-9.20,-4.12,-3.11,-12.46,-12.39,-12.53
-9.23,-4.04,-3.08,-12.74,-12.81,-12.88
-9.08,-3.99,-3.03,-12.88,-12.88,-12.88
-8.99,-3.95,-3.01,-12.88,-12.88,-12.88
-8.85,-3.81,-2.99,-13.02,-13.02,-13.02
-8.74,-3.51,-3.01,-13.86,-13.86,-13.86
-8.59,-3.28,-2.90,-16.73,-16.73,-16.73
-8.33,-3.04,-2.87,-19.25,-19.25,-19.25
-8.09,-2.95,-2.82,-22.68,-23.03,-23.03
-7.99,-2.93,-2.82,-25.06,-25.06,-25.27
-7.90,-2.98,-2.88,-27.09,-27.09,-27.09
-7.65,-3.05,-3.00,-28.42,-28.42,-28.42
-7.53,-3.28,-3.03,-28.84,-29.05,-29.05
-7.54,-3.43,-3.15,-28.98,-28.98,-29.05
-7.66,-3.60,-3.31,-28.91,-28.91,-28.84
-8.47,-3.88,-3.51,-27.16,-27.09,-27.09
-8.66,-3.98,-3.68,-26.32,-26.25,-26.25
-8.86,-4.07,-3.89,-25.34,-25.34,-25.34
-9.01,-4.08,-3.94,-24.64,-24.50,-24.36
-8.99,-4.05,-4.02,-23.59,-23.38,-23.24
-8.74,-3.97,-4.06,-22.33,-22.12,-22.12
-8.36,-3.91,-4.14,-21.00,-21.00,-20.30
-7.93,-3.77,-4.22,-18.83,-18.83,-18.83
-7.59,-3.69,-4.22,-16.80,-16.80,-16.80
-7.16,-3.65,-4.25,-15.40,-14.98,-14.98
-6.58,-3.69,-4.30,-13.23,-13.23,-12.67
-5.69,-3.97,-4.30,-10.29,-9.87,-9.87
-5.28,-4.25,-4.27,-5.18,-5.18,-4.62
-4.80,-4.33,-4.31,-1.82,-0.91,-0.49
-4.05,-4.40,-4.52,1.68,1.68,1.68
-3.68,-4.59,-4.64,1.68,1.54,1.54
-3.53,-4.78,-4.69,0.07,-1.19,-1.19
-3.41,-4.82,-4.76,-5.11,-5.11,-5.60
-2.62,-5.50,-5.24,-20.65,-21.49,-23.38
-2.20,-5.90,-5.39,-29.54,-29.54,-30.31
-1.72,-6.14,-5.59,-37.80,-37.80,-37.80
-1.19,-6.28,-5.67,-42.56,-43.96,-43.96
-0.82,-6.43,-5.75,-46.83,-46.83,-47.46
-0.27,-6.62,-5.78,-48.09,-48.09,-48.09
2.69,-6.72,-6.27,-45.29,-44.94,-44.94
2.87,-6.80,-6.11,-41.02,-41.02,-38.99
3.24,-6.59,-6.04,-35.84,-35.84,-34.37
4.61,-6.45,-6.31,-31.64,-31.22,-31.22
5.34,-6.29,-6.35,-27.30,-27.30,-26.74
5.53,-6.15,-6.26,-22.05,-22.05,-21.28
6.22,-5.92,-6.35,-16.73,-16.73,-16.73
7.18,-5.64,-6.36,-15.61,-15.61,-15.61
7.54,-5.46,-6.24,-14.91,-14.56,-14.56
8.11,-5.39,-6.09,-12.74,-12.25,-12.25
8.36,-5.27,-5.65,-7.91,-7.91,-7.28
8.51,-5.05,-5.28,-4.76,-4.41,-4.41
8.74,-4.81,-4.98,-1.68,-1.40,-1.40
8.83,-4.75,-4.53,1.19,1.19,1.75
8.21,-4.50,-3.68,5.81,5.81,6.37
8.31,-4.22,-3.12,10.01,10.01,10.29
8.98,-3.92,-2.71,11.55,11.55,11.62
9.54,-3.56,-2.38,10.78,10.78,10.57
9.55,-3.02,-1.73,8.68,8.68,8.33
9.72,-2.51,-1.10,5.60,5.60,5.11
10.30,-1.75,-0.56,1.12,1.12,0.35
11.27,-0.99,-0.16,-6.44,-6.44,-7.56
12.84,-0.15,0.11,-16.80,-16.80,-18.20
14.62,0.51,0.08,-31.71,-31.71,-31.71
16.15,0.93,-0.08,-43.47,-43.47,-43.47
17.02,0.95,-0.45,-55.02,-55.02,-55.02
16.11,0.57,-0.62,-63.77,-66.78,-66.78
13.51,0.33,-0.33,-77.84,-79.52,-79.52
11.81,0.21,0.40,-90.86,-92.40,-92.40
9.83,0.13,1.92,-103.11,-103.11,-104.09
8.59,-1.20,2.94,-107.80,-107.80,-108.01
7.23,-0.42,3.19,-107.66,-107.66,-107.66
6.47,-0.78,3.23,-103.11,-102.27,-102.27
6.40,-0.90,3.16,-96.60,-95.69,-95.69
6.60,-0.96,2.88,-89.95,-88.90,-88.90
7.14,-0.89,2.56,-79.24,-79.24,-78.05
7.84,-0.66,2.32,-69.65,-69.65,-68.32
8.40,-0.42,2.16,-61.95,-59.22,-58.03
9.41,0.27,1.71,-41.79,-41.79,-38.78
9.86,0.49,1.55,-34.30,-34.30,-31.64
10.18,0.55,1.46,-27.44,-27.44,-25.06
10.66,0.57,1.54,-21.07,-21.07,-20.30
11.75,0.39,1.64,-12.60,-12.60,-11.69
12.48,0.19,1.44,-6.23,-6.23,-5.39
12.20,0.06,1.18,-0.07,-0.07,-0.07
11.71,0.28,1.15,6.86,6.86,6.86
11.33,0.67,1.17,10.99,12.39,12.39
11.00,0.95,1.20,16.80,18.20,18.20
10.65,1.07,1.23,22.26,23.59,23.59
10.42,1.15,1.56,28.70,28.70,29.47
10.18,1.34,1.93,35.14,36.82,36.82
9.99,1.39,2.25,42.07,44.03,44.03
9.84,1.46,2.33,49.91,49.91,52.01
9.80,1.76,2.31,59.99,59.99,61.04
9.78,1.90,2.08,71.47,71.47,71.47
9.32,2.07,1.88,79.38,79.38,79.38
9.17,2.37,1.67,90.16,90.16,90.16
9.28,2.78,1.48,95.97,97.58,97.58
9.15,3.13,1.02,101.99,101.99,101.99
8.95,3.41,0.67,104.58,104.58,104.58
8.77,3.72,0.44,104.86,104.44,104.44
8.60,4.18,0.22,102.55,102.55,102.55
8.40,4.45,0.04,98.70,98.70,98.70
8.20,4.62,-0.05,94.78,93.24,93.24
8.05,4.78,-0.16,88.41,86.80,86.80
7.82,4.85,-0.29,80.22,80.22,80.22
7.70,4.81,-0.41,70.91,69.79,69.79
7.58,4.69,-0.43,61.81,60.62,60.62
7.39,4.60,-0.43,53.55,53.55,53.55
7.38,4.44,-0.26,33.60,33.60,33.60
7.29,4.06,-0.03,20.58,20.58,18.97
7.40,4.02,0.23,12.74,12.74,12.74
7.67,4.08,0.36,9.10,9.10,8.61
7.71,4.01,0.68,4.34,4.34,4.34
7.76,3.95,0.77,2.31,2.31,1.96
7.73,3.84,0.93,1.12,1.12,1.12
7.85,4.04,1.02,1.61,1.61,1.75
8.24,4.21,1.07,2.80,2.80,2.94
8.71,4.15,1.00,3.57,3.57,3.57
9.18,4.05,0.93,3.43,3.43,3.43
