aX,aY,aZ,gX,gY,gZ
-4.40,1.39,4.71,50.47,49.84,49.84
-4.09,1.94,4.86,46.27,46.27,45.01
-3.63,2.71,5.00,40.81,40.81,40.81
-3.72,3.69,5.40,33.60,33.60,33.60
-4.54,3.98,6.71,28.42,28.42,27.51
-5.40,3.85,7.92,27.23,27.23,27.23
-4.89,4.73,8.32,26.81,26.81,26.81
-3.47,5.94,8.61,24.78,24.78,24.08
-3.10,6.67,9.06,22.61,22.61,22.61
-3.12,6.82,9.39,19.88,19.88,19.46
-2.58,6.50,9.10,19.18,19.18,19.18
-1.79,6.10,8.51,23.87,23.87,23.87
-1.50,6.33,8.54,23.87,23.87,23.87
-1.04,6.81,8.61,18.13,18.13,18.13
-0.70,6.73,8.75,7.28,7.28,7.28
0.22,6.42,8.64,6.09,6.09,6.09
1.14,6.23,8.65,10.50,10.50,10.50
2.14,6.58,9.07,8.33,8.33,8.33
4.03,7.58,9.18,0.77,-2.59,-2.59
5.59,7.65,9.54,-13.23,-13.23,-13.23
5.35,6.44,8.72,-19.39,-19.39,-19.39
6.07,5.61,8.32,-17.99,-17.99,-17.43
6.96,5.26,7.86,-11.48,-11.48,-11.48
7.04,4.93,6.98,-8.40,-7.63,-7.63
7.79,4.91,6.37,-4.34,-4.34,-4.34
7.94,4.83,5.55,1.19,1.19,1.19
7.75,4.65,5.10,4.55,5.60,5.60
7.88,4.61,4.08,8.96,8.96,8.96
7.72,4.35,3.32,17.85,17.85,17.85
8.01,4.51,3.11,24.78,26.67,26.67
8.89,5.25,2.48,29.40,29.12,29.12
9.78,5.69,1.91,27.09,27.09,26.32
10.05,5.85,1.38,24.08,24.08,23.38
9.38,5.34,0.36,21.98,21.98,21.56
8.87,5.05,-0.27,19.46,19.46,18.62
8.64,4.86,-0.80,16.31,16.31,16.31
8.82,4.75,-1.47,13.72,13.72,13.72
9.12,4.66,-2.49,11.76,11.41,11.41
9.76,4.66,-3.34,8.89,8.89,8.33
10.79,4.78,-4.34,3.50,3.50,3.50
11.33,4.57,-5.43,-3.22,-3.22,-3.22
12.05,4.10,-6.01,-6.37,-6.37,-6.37
12.47,4.02,-6.34,-4.41,-4.41,-4.41
13.11,4.01,-6.56,-0.91,-0.91,-0.91
13.17,3.81,-6.32,4.13,4.13,4.13
13.07,3.57,-6.21,8.12,9.38,9.38
11.98,2.94,-5.56,17.15,17.15,17.15
11.58,2.88,-5.45,18.13,18.34,18.34
10.95,2.73,-5.30,18.69,18.69,18.90
10.07,2.53,-4.92,19.04,19.04,19.04
8.80,2.49,-4.77,13.30,13.30,12.74
8.67,2.55,-4.84,10.71,9.80,9.52
8.39,2.57,-4.79,7.49,7.49,6.23
8.20,2.54,-4.96,3.15,3.15,2.80
8.12,2.51,-4.87,-0.42,-0.42,-0.77
7.61,2.39,-4.73,-2.59,-3.22,-3.22
6.44,1.98,-4.19,-5.60,-5.60,-6.37
7.09,2.90,-4.96,-10.71,-10.71,-10.71
7.09,3.47,-5.49,-15.05,-15.05,-15.05
6.82,3.66,-5.50,-14.35,-14.00,-14.00
6.77,3.93,-5.59,-9.24,-9.24,-8.68
6.86,4.20,-5.59,-5.53,-5.53,-4.97
7.00,4.43,-5.78,-2.52,-2.03,-2.03
7.29,4.47,-6.21,-0.91,-0.91,-0.49
7.12,4.31,-6.10,0.00,0.00,0.00
7.24,4.20,-5.72,-0.70,-0.70,-0.70
7.59,4.33,-5.76,-3.92,-3.92,-3.92
7.85,4.57,-5.81,-7.77,-7.77,-7.77
7.95,5.33,-6.05,-15.75,-16.80,-16.80
7.95,6.08,-6.63,-29.33,-29.33,-29.33
8.22,5.68,-6.37,-29.40,-29.40,-29.40
7.72,4.90,-5.65,-22.68,-22.68,-22.68
7.70,4.95,-5.33,-16.66,-16.66,-16.66
7.48,4.95,-5.11,-6.86,-6.86,-6.86
7.46,5.12,-4.90,-2.45,-1.82,-1.82
7.66,5.18,-4.53,2.94,3.78,3.78
7.59,5.13,-4.02,15.05,15.05,16.59
7.90,5.33,-3.81,24.64,28.28,29.96
7.98,5.33,-3.86,38.92,42.56,44.17
7.77,5.52,-4.06,51.45,51.45,54.60
7.54,5.79,-4.25,57.82,57.82,58.38
7.25,5.67,-4.19,57.40,55.79,55.79
7.87,6.01,-4.11,47.18,43.47,43.47
8.39,6.31,-4.12,27.37,24.85,24.85
8.69,6.23,-4.18,6.09,6.09,3.36
8.48,5.50,-3.84,-17.01,-17.01,-18.83
7.37,5.01,-3.49,-31.15,-31.15,-32.83
5.78,4.50,-3.34,-43.05,-43.05,-44.17
4.92,4.13,-3.68,-52.29,-52.29,-53.34
4.71,3.64,-3.94,-58.80,-58.80,-59.43
4.49,3.91,-3.51,-61.95,-61.95,-62.37
4.35,3.80,-3.70,-62.51,-62.51,-62.51
4.06,4.24,-3.74,-55.23,-55.23,-55.23
4.48,4.38,-3.73,-27.44,-23.03,-23.03
4.99,4.06,-3.87,6.93,6.93,6.93
5.87,4.57,-4.49,60.76,60.76,60.76
6.39,5.58,-5.06,90.02,90.02,92.96
7.07,6.47,-5.25,101.29,101.29,101.29
7.71,7.22,-4.84,90.86,85.54,85.54
8.02,7.22,-3.92,59.15,59.15,59.15
8.21,6.86,-3.27,28.07,25.13,25.13
8.06,5.80,-2.98,10.15,8.40,8.40
8.10,4.90,-2.91,-1.54,-1.54,-1.68
7.96,3.94,-2.72,-0.70,-0.70,0.14
7.42,3.32,-2.67,9.17,9.17,9.17
7.19,3.09,-2.84,20.58,20.58,24.08
7.26,3.38,-2.97,34.51,34.51,34.51
7.66,4.05,-3.21,49.91,49.91,51.87
8.24,4.34,-3.42,63.14,63.14,63.14
8.31,4.43,-3.38,85.33,85.33,85.33
8.12,4.79,-3.41,98.98,101.22,101.22
7.77,5.29,-3.49,118.02,118.02,119.49
7.00,5.58,-3.30,125.86,127.40,128.24
5.60,5.65,-3.02,130.76,130.76,130.76
4.83,6.17,-2.90,125.65,107.73,124.39
4.43,6.84,-2.91,116.41,112.49,110.39
4.34,7.38,-2.79,99.47,95.13,93.10
4.47,7.50,-2.70,83.86,83.86,79.03
4.76,7.88,-2.81,71.96,71.96,67.90
5.11,8.70,-3.27,60.48,60.48,55.86
5.98,9.73,-4.15,44.73,44.73,44.73
6.48,10.19,-4.68,28.07,28.07,28.07
6.96,10.59,-5.09,14.00,14.00,14.00
7.38,10.76,-5.27,2.52,-1.33,-1.33
7.64,10.33,-5.03,-11.83,-14.77,-14.77
7.49,9.22,-4.07,-21.84,-23.59,-23.59
6.96,7.96,-3.04,-29.12,-29.12,-29.89
6.34,7.23,-2.53,-38.64,-38.64,-38.64
5.60,6.45,-2.31,-47.25,-47.25,-48.37
5.03,6.07,-2.25,-57.40,-57.40,-58.73
4.80,5.96,-2.27,-69.86,-69.86,-69.86
4.66,5.56,-2.21,-76.44,-76.44,-78.40
4.80,5.31,-2.31,-85.82,-85.82,-85.82
5.13,5.49,-2.61,-93.52,-93.52,-93.52
5.55,5.80,-2.96,-100.31,-100.31,-100.80
5.76,5.75,-3.11,-101.08,-101.08,-101.08
5.63,5.43,-3.14,-89.74,-89.74,-89.74
5.54,5.16,-3.14,-75.25,-75.25,-75.25
5.50,4.96,-3.26,-62.93,-62.93,-62.93
5.29,4.91,-3.52,-51.03,-49.98,-49.98
5.03,4.92,-3.73,-44.73,-43.96,-43.96
4.91,5.04,-4.38,-37.24,-37.24,-36.19
4.72,4.98,-4.76,-31.15,-31.15,-30.17
4.37,4.75,-5.48,-16.73,-16.73,-14.49
4.22,4.44,-5.63,8.82,8.82,13.79
4.19,4.62,-5.33,39.69,39.69,44.24
4.58,6.73,-5.24,65.17,65.17,65.17
4.99,7.05,-6.36,58.38,58.38,57.47
4.88,6.54,-6.49,54.32,54.32,54.46
5.24,6.34,-6.70,59.78,59.78,60.27
6.12,6.33,-7.13,62.65,62.65,62.93
6.61,6.32,-7.27,63.49,63.49,63.56
6.74,5.96,-7.10,65.94,65.94,66.36
6.32,5.65,-6.97,69.93,69.93,69.93
6.04,5.90,-7.26,72.87,72.87,72.87
6.14,6.71,-7.53,74.48,74.48,74.48
6.58,7.33,-7.80,73.99,73.99,73.99
6.93,7.66,-7.79,73.15,73.15,73.15
7.07,7.90,-7.81,70.77,70.42,70.42
6.68,7.89,-7.55,69.02,68.74,68.74
6.32,7.79,-6.94,67.62,67.62,67.48
5.98,7.82,-6.55,66.01,65.03,64.61
5.60,7.88,-6.13,60.62,60.62,57.54
5.40,7.98,-5.60,50.96,50.96,47.74
5.43,8.11,-5.41,37.03,37.03,37.03
4.93,7.90,-4.81,1.40,1.40,1.40
4.55,7.65,-4.66,-10.29,-12.25,-12.25
4.24,7.32,-4.70,-29.47,-29.47,-31.22
3.98,6.97,-4.73,-43.61,-43.61,-45.22
3.69,6.67,-4.72,-52.99,-56.00,-57.40
3.68,6.70,-5.05,-66.92,-66.92,-66.92
3.77,7.00,-6.09,-77.07,-77.77,-77.77
3.94,7.04,-6.43,-81.13,-82.67,-82.67
4.22,6.94,-6.61,-84.98,-84.98,-84.98
4.53,7.12,-7.09,-87.15,-87.15,-87.50
4.53,7.27,-7.62,-87.99,-87.99,-87.99
4.49,7.17,-7.83,-86.66,-86.66,-86.66
4.49,6.90,-7.69,-84.07,-83.65,-82.88
4.69,6.97,-7.76,-81.13,-80.92,-80.92
4.74,7.28,-8.15,-79.94,-79.94,-79.94
4.64,7.18,-7.98,-79.80,-79.59,-79.59
4.36,6.64,-6.99,-76.02,-76.02,-75.46
4.09,6.17,-6.45,-72.03,-70.56,-70.56
3.82,5.93,-5.83,-65.73,-64.19,-63.35
3.65,5.91,-5.43,-58.80,-58.03,-58.03
3.59,5.89,-5.08,-35.98,-53.34,-53.34
3.68,5.90,-4.63,-49.35,-49.35,-49.07
3.86,5.90,-4.42,-46.27,-46.27,-45.78
4.21,6.08,-4.35,-40.32,-40.32,-39.34
4.71,6.44,-4.29,-29.26,-29.26,-29.26
5.46,7.12,-4.24,-22.96,-21.14,-21.14
6.09,7.67,-4.18,-16.80,-16.80,-16.80
6.64,8.04,-3.85,-10.08,-10.08,-10.08
7.00,7.90,-2.90,4.41,4.41,4.41
7.20,8.20,-2.59,8.68,8.68,8.68
7.27,8.37,-2.44,6.16,6.16,6.16
7.08,8.29,-2.23,-0.35,-4.06,-4.06
6.83,8.10,-2.01,-13.86,-13.86,-13.86
6.57,7.90,-1.97,-27.93,-27.93,-27.93
6.26,7.69,-1.96,-36.54,-37.52,-37.52
6.01,7.45,-1.88,-45.36,-45.36,-45.92
5.75,7.38,-1.87,-48.44,-49.28,-49.63
5.53,7.61,-2.18,-51.03,-51.03,-51.03
5.31,7.67,-2.23,-47.60,-47.60,-47.60
5.13,7.74,-2.14,-39.97,-39.97,-39.97
5.20,7.90,-1.96,-33.81,-33.81,-33.81
5.43,8.66,-2.33,-34.37,-34.37,-34.37
5.50,9.09,-2.60,-37.45,-37.45,-37.94
5.52,9.27,-2.82,-42.21,-43.61,-43.61
5.81,9.24,-2.90,-48.37,-49.14,-49.14
5.84,8.81,-2.76,-54.67,-54.67,-54.67
5.63,8.26,-2.58,-59.92,-59.92,-60.69
5.28,7.70,-2.37,-66.78,-66.78,-67.48
4.89,7.13,-2.17,-73.29,-73.29,-73.92
4.61,6.51,-2.04,-78.54,-78.54,-78.54
4.36,6.14,-2.04,-78.47,-77.77,-77.77
4.36,5.78,-1.97,-73.08,-72.24,-72.24
4.81,5.76,-1.91,-62.79,-62.79,-61.67
5.77,5.90,-1.65,-56.14,-53.76,-52.64
7.27,6.36,-1.23,-46.06,-44.59,-44.59
7.80,6.33,-0.40,-28.63,-28.63,-26.74
7.69,5.59,0.11,-16.73,-12.53,-10.50
7.52,4.75,0.95,2.03,2.03,2.03
7.26,4.06,2.05,19.32,21.07,21.07
6.37,2.38,3.17,38.71,39.69,39.69
5.82,2.03,3.33,45.78,45.99,45.99
5.03,2.24,3.31,45.78,45.78,45.78
4.82,2.49,3.04,43.75,43.75,43.75
4.78,3.52,2.92,39.13,39.13,37.10
6.20,4.57,3.14,28.98,28.98,27.79
8.64,5.25,1.79,21.28,21.28,21.28
11.23,6.93,0.38,18.69,18.69,18.69
13.84,9.80,-0.53,13.09,13.09,13.09
14.33,11.67,-0.87,-2.10,-2.10,-2.10
13.60,12.62,-1.05,-19.18,-21.56,-25.41
12.08,12.39,-1.93,-35.70,-36.47,-36.47
10.26,10.94,-1.84,-39.48,-39.48,-39.34
8.04,9.12,-0.84,-36.89,-36.89,-36.19
6.13,6.79,0.30,-30.31,-30.31,-30.31
4.42,5.10,0.69,-24.43,-24.43,-24.43
3.43,4.08,1.51,-17.92,-17.15,-15.54
2.43,3.58,1.62,-11.27,-11.27,-10.78
2.41,4.33,1.76,-8.40,-8.19,-8.19
3.33,4.68,1.28,-8.40,-8.40,-8.40
4.29,5.63,0.29,-11.62,-11.62,-11.62
5.13,6.27,-0.24,-13.72,-14.14,-14.14
5.55,7.13,-0.66,-18.55,-18.55,-19.39
6.09,7.42,-0.78,-24.15,-26.39,-27.58
6.95,7.35,-1.62,-34.58,-34.58,-36.05
7.90,6.98,-1.67,-43.40,-43.40,-43.54
8.08,5.99,-2.03,-38.78,-38.78,-37.03
7.48,5.41,-1.93,-17.78,-15.19,-15.19
7.04,5.50,-2.20,-0.56,-0.56,1.40
7.29,5.65,-2.19,11.76,11.76,12.18
8.05,5.50,-2.05,12.46,12.46,12.46
9.06,5.36,-2.02,12.88,12.88,13.09
9.73,6.14,-2.30,14.84,14.84,14.84
9.75,6.82,-2.48,13.86,13.86,13.86
9.63,7.31,-3.03,7.63,6.72,6.72
9.34,7.39,-3.19,0.77,-0.07,-0.07
9.02,6.73,-2.30,-5.46,-5.46,-5.46
8.37,6.15,-1.50,-5.04,-5.04,-4.83
8.18,5.65,-0.92,-2.73,-2.73,-2.45
8.00,5.79,-0.82,-1.47,-1.47,-1.47
7.97,6.20,-1.07,-1.33,-1.40,-1.40
